OGLE-BLG-T2CEP-054  BLG342.1 110509 BLHer 17:47:16.18 -23:16:30.8 BUL_SC14_366395              
OGLE-BLG-T2CEP-055  BLG139.7  52207  WVir 17:47:35.35 -33:42:24.9                              
OGLE-BLG-T2CEP-056  BLG116.2  28137 RVTau 17:47:37.40 -35:30:49.1                              
OGLE-BLG-T2CEP-057  BLG116.3 113970  WVir 17:47:48.46 -35:16:06.4 BUL_SC26_584679              
OGLE-BLG-T2CEP-058  BLG350.1  74761 BLHer 17:47:55.58 -21:12:24.6                              
OGLE-BLG-T2CEP-059  BLG122.6 123077  WVir 17:48:15.31 -34:42:20.8 BUL_SC27_351157  V0706 Sco   
OGLE-BLG-T2CEP-060  BLG139.2 167522 BLHer 17:48:22.85 -33:38:13.2                              
OGLE-BLG-T2CEP-061  BLG147.8  56145 BLHer 17:48:25.94 -33:17:13.4                              
OGLE-BLG-T2CEP-062  BLG122.8  19853 BLHer 17:48:34.23 -35:03:48.7                              
OGLE-BLG-T2CEP-063  BLG350.2  61549  WVir 17:48:41.81 -21:04:29.8                              
OGLE-BLG-T2CEP-064  BLG179.7  28420  WVir 17:48:51.74 -30:44:04.2                              
OGLE-BLG-T2CEP-065  BLG139.4  31363 BLHer 17:48:55.46 -33:25:16.1                              
OGLE-BLG-T2CEP-066                   WVir 17:49:04.79 -30:03:19.9 BUL_SC44_28833               
OGLE-BLG-T2CEP-067  BLG340.6 129789 BLHer 17:49:09.32 -22:21:27.2                              
OGLE-BLG-T2CEP-068  BLG179.5  33793 RVTau 17:49:13.59 -30:26:20.4 BUL_SC44_70494               
OGLE-BLG-T2CEP-069  BLG139.2 200985 BLHer 17:49:22.01 -33:36:52.8                              
OGLE-BLG-T2CEP-070  BLG343.1  86646 BLHer 17:49:24.03 -23:18:06.5                              
OGLE-BLG-T2CEP-071                   WVir 17:49:25.61 -29:46:54.0 BUL_SC44_205497              
OGLE-BLG-T2CEP-072                  BLHer 17:49:30.95 -29:50:58.2 BUL_SC44_200215              
OGLE-BLG-T2CEP-073                   WVir 17:49:35.56 -29:39:14.4 BUL_SC44_217245              
OGLE-BLG-T2CEP-074  BLG179.7  18191 BLHer 17:49:41.58 -30:46:48.4                              
OGLE-BLG-T2CEP-075  BLG179.6  52190 BLHer 17:49:45.28 -30:35:39.3                              
OGLE-BLG-T2CEP-076  BLG343.2 101680 BLHer 17:49:47.85 -23:08:09.1                              
OGLE-BLG-T2CEP-077  BLG117.3 133950  WVir 17:49:49.62 -35:15:36.6                              
OGLE-BLG-T2CEP-078  BLG194.5  18595  WVir 17:49:55.59 -29:13:05.9                              
OGLE-BLG-T2CEP-079  BLG122.4 192056 RVTau 17:50:01.82 -34:30:25.8                              
OGLE-BLG-T2CEP-080  BLG318.6  72067 BLHer 17:50:02.17 -37:39:43.4                              
OGLE-BLG-T2CEP-081  BLG100.6  83424 BLHer 17:50:05.13 -29:53:58.5 BUL_SC5_44324                
OGLE-BLG-T2CEP-082                  BLHer 17:50:13.13 -30:20:56.5 BUL_SC5_102694               
