OGLE-SMC-ECL-0062  SMC139.2     35 ED  00:25:45.40 -74:31:59.7
OGLE-SMC-ECL-0063  SMC140.2  56405 ED  00:26:08.86 -72:07:01.6
OGLE-SMC-ECL-0064  SMC135.4   1186 ED  00:26:12.67 -73:05:51.7
OGLE-SMC-ECL-0065  SMC135.1    173 ED  00:26:15.28 -73:29:57.0
OGLE-SMC-ECL-0066  SMC138.3    342 ED  00:26:19.85 -73:49:06.8
OGLE-SMC-ECL-0067  SMC138.4   1684 ED  00:26:23.44 -73:44:29.4
OGLE-SMC-ECL-0068  SMC138.4   1707 ED  00:26:26.21 -73:38:19.1
OGLE-SMC-ECL-0069  SMC138.3    392 ED  00:26:45.17 -73:49:24.6
OGLE-SMC-ECL-0070  SMC135.3   1134 ED  00:26:58.61 -73:19:23.1
OGLE-SMC-ECL-0071  SMC139.4   2958 ED  00:26:58.77 -74:17:23.5
OGLE-SMC-ECL-0072  SMC140.4   8991 EC  00:27:00.02 -71:55:08.9
OGLE-SMC-ECL-0073  SMC138.2   1714 ED  00:27:00.33 -73:56:50.0
OGLE-SMC-ECL-0074  SMC138.4   1049 ED  00:27:01.73 -73:40:17.4
OGLE-SMC-ECL-0075  SMC135.2    621 EC  00:27:02.41 -73:23:53.4
OGLE-SMC-ECL-0076  SMC139.3   3190 ED  00:27:02.44 -74:23:45.1
OGLE-SMC-ECL-0077  SMC139.3   2568 ED  00:27:07.85 -74:25:00.9
OGLE-SMC-ECL-0078  SMC135.1   1429 ED  00:27:14.81 -73:29:35.9
OGLE-SMC-ECL-0079  SMC139.4   3736 ED  00:27:16.19 -74:17:37.6
OGLE-SMC-ECL-0080  SMC139.4   3739 ED  00:27:17.27 -74:18:45.3
OGLE-SMC-ECL-0081  SMC138.2   1065 ED  00:27:18.71 -74:03:21.0
OGLE-SMC-ECL-0082  SMC135.1    120 ED  00:27:18.86 -73:30:52.6
OGLE-SMC-ECL-0083  SMC138.1    933 ED  00:27:20.49 -74:12:59.5
OGLE-SMC-ECL-0084  SMC135.2    718 ED  00:27:22.74 -73:26:56.2
OGLE-SMC-ECL-0085  SMC138.2   1099 ED  00:27:26.23 -73:59:36.7
OGLE-SMC-ECL-0086  SMC138.3   5649 ED  00:27:35.25 -73:49:12.1
OGLE-SMC-ECL-0087  SMC138.3   5978 ED  00:27:35.45 -73:53:59.4
OGLE-SMC-ECL-0088  SMC139.2   2449 ED  00:27:40.62 -74:33:38.5
OGLE-SMC-ECL-0089  SMC138.2   5933 EC  00:27:42.15 -73:58:31.4
OGLE-SMC-ECL-0090  SMC138.1   4735 ED  00:27:42.53 -74:09:37.8
OGLE-SMC-ECL-0091  SMC139.4   2901 ED  00:27:43.31 -74:16:13.9
OGLE-SMC-ECL-0092  SMC139.3   2520 ED  00:27:59.24 -74:24:04.5
OGLE-SMC-ECL-0093  SMC139.4   3430 ED  00:28:01.58 -74:20:15.5
OGLE-SMC-ECL-0094  SMC138.2   5636 ED  00:28:05.09 -73:58:16.6
OGLE-SMC-ECL-0095  SMC138.4   6190 EC  00:28:05.62 -73:43:38.9
OGLE-SMC-ECL-0096  SMC139.4   3461 ED  00:28:10.63 -74:16:49.7
OGLE-SMC-ECL-0097  SMC135.2   3891 EC  00:28:19.72 -73:23:36.5
OGLE-SMC-ECL-0098  SMC138.2   5688 EC  00:28:23.15 -73:58:13.7
OGLE-SMC-ECL-0099  SMC135.4   3812 ED  00:28:24.85 -73:06:17.9
OGLE-SMC-ECL-0100  SMC139.4   3059 ED  00:28:26.36 -74:20:14.1
OGLE-SMC-ECL-0101  SMC138.4   6319 ED  00:28:27.23 -73:44:21.5
OGLE-SMC-ECL-0102  SMC138.2   6198 ED  00:28:32.86 -73:57:14.5
OGLE-SMC-ECL-0103  SMC138.2   6970 ED  00:28:32.95 -73:58:47.5
OGLE-SMC-ECL-0104  SMC136.1   1109 ED  00:28:33.22 -72:53:49.1
OGLE-SMC-ECL-0105  SMC138.3   7131 ED  00:28:33.41 -73:53:59.3
OGLE-SMC-ECL-0106  SMC134.6    311 ED  00:28:36.51 -74:27:01.2
OGLE-SMC-ECL-0107  SMC138.1   4996 ED  00:28:39.88 -74:07:20.9
