OGLE-GD-ECL-00108  CAR118.5  17237 EC      10:36:06.67 -63:05:11.4                                     
OGLE-GD-ECL-00109  CAR118.7     28 EC      10:36:07.40 -63:28:13.8                                     
OGLE-GD-ECL-00110  CAR116.7  22749 EC      10:36:07.63 -62:49:22.2                                     
OGLE-GD-ECL-00111  CAR118.8    246 EC      10:36:09.08 -63:36:45.5                                     
OGLE-GD-ECL-00112  CAR118.7  23797 EC      10:36:09.64 -63:20:47.9                                     
OGLE-GD-ECL-00113  CAR116.6  23498 EC      10:36:10.12 -62:39:31.3                                     
OGLE-GD-ECL-00114  CAR118.6     41 EC      10:36:10.17 -63:18:28.7                                     
OGLE-GD-ECL-00115  CAR118.6   1147 EC      10:36:10.40 -63:19:57.0                                     
OGLE-GD-ECL-00116  CAR118.8   7857 nonEC   10:36:10.85 -63:34:46.4                                     
OGLE-GD-ECL-00117  CAR116.6  13749 nonEC   10:36:11.64 -62:40:36.0                                     
OGLE-GD-ECL-00118  CAR116.5  28693 EC      10:36:11.75 -62:30:55.6                                     
OGLE-GD-ECL-00119  CAR118.6  25447 nonEC   10:36:13.69 -63:11:39.7                                     
OGLE-GD-ECL-00120  CAR116.6  14039 EC      10:36:14.44 -62:40:18.1                                     
OGLE-GD-ECL-00121  CAR118.7  24906 EC      10:36:15.06 -63:21:48.7                                     
OGLE-GD-ECL-00122  CAR116.8  14227 EC      10:36:15.36 -63:00:19.2                                     
OGLE-GD-ECL-00123  CAR118.5  18164 EC      10:36:16.19 -63:05:34.0                                     
OGLE-GD-ECL-00124  CAR118.7  24705 EC      10:36:16.40 -63:21:25.6                                     
OGLE-GD-ECL-00125  CAR118.7  16662 nonEC   10:36:17.79 -63:24:08.8                                     
OGLE-GD-ECL-00126  CAR116.8  30802 nonEC   10:36:17.95 -62:54:47.3                                     
OGLE-GD-ECL-00127  CAR118.6   8680 nonEC   10:36:19.57 -63:16:52.7                                     
OGLE-GD-ECL-00128  CAR118.6  17287 EC      10:36:19.61 -63:15:54.3                                     
OGLE-GD-ECL-00129  CAR116.7  14212 EC      10:36:19.82 -62:50:36.8                                     
OGLE-GD-ECL-00130  CAR118.6  25467 EC      10:36:20.88 -63:13:29.0                                     
OGLE-GD-ECL-00131  CAR118.8  23416 EC      10:36:22.14 -63:31:23.9                                     
OGLE-GD-ECL-00132  CAR116.5  17259 EC      10:36:22.52 -62:32:15.7                                     
OGLE-GD-ECL-00133  CAR118.8  23921 EC      10:36:22.53 -63:31:07.5                                     
OGLE-GD-ECL-00134  CAR116.7  22700 EC      10:36:22.58 -62:47:09.0                                     
OGLE-GD-ECL-00135  CAR116.6  34230 EC      10:36:23.14 -62:36:24.8                                     
OGLE-GD-ECL-00136  CAR116.8  31686 EC      10:36:23.33 -62:55:51.2                                     
OGLE-GD-ECL-00137  CAR116.5   8397 EC      10:36:23.35 -62:33:47.3                                     
OGLE-GD-ECL-00138  CAR118.5   9136 EC      10:36:23.77 -63:08:08.2                                     
OGLE-GD-ECL-00139  CAR116.6  34157 nonEC   10:36:24.25 -62:37:12.3                                     
OGLE-GD-ECL-00140  CAR118.6   8706 EC      10:36:24.70 -63:16:45.5                                     
OGLE-GD-ECL-00141  CAR116.7   6391 nonEC   10:36:25.14 -62:53:47.1                                     
OGLE-GD-ECL-00142  CAR116.6   6180 EC      10:36:25.29 -62:44:36.8                                     
OGLE-GD-ECL-00143  CAR116.5  19015 EC      10:36:25.41 -62:32:27.2                                     
OGLE-GD-ECL-00144  CAR118.6    914 nonEC   10:36:27.71 -63:19:35.5                                     
OGLE-GD-ECL-00145  CAR116.5  39508 nonEC   10:36:27.79 -62:27:06.1                                     
OGLE-GD-ECL-00146  CAR118.8   7845 EC      10:36:27.91 -63:35:26.4                                     
OGLE-GD-ECL-00147  CAR116.6  34161 nonEC   10:36:29.20 -62:37:10.3                                     
OGLE-GD-ECL-00148  CAR116.5  18678 EC      10:36:29.76 -62:32:04.7                                     
OGLE-GD-ECL-00149  CAR116.5  29931 EC      10:36:30.49 -62:30:58.5                                     
