OGLE-SMC-CEP-0059  SMC135.6   2433       1O  00:25:48.51 -73:11:30.1                       
OGLE-SMC-CEP-0060  SMC139.4     45        F  00:25:57.48 -74:14:41.5                 V0085 HV11113 AW Tuc
OGLE-SMC-CEP-0061  SMC138.2    136        F  00:26:02.16 -73:55:26.9                       
OGLE-SMC-CEP-0062  SMC138.3     70        F  00:26:06.13 -73:53:59.2                       
OGLE-SMC-CEP-0063  SMC138.4    130       2O  00:26:06.61 -73:41:24.8                       
OGLE-SMC-CEP-0064  SMC138.2     61       1O  00:26:07.61 -73:57:04.9                       
OGLE-SMC-CEP-0065  SMC138.2     62       1O  00:26:08.22 -73:57:18.3                       
OGLE-SMC-CEP-0066  SMC138.2    139       1O  00:26:08.96 -73:55:43.7                       
OGLE-SMC-CEP-0067  SMC138.4     22        F  00:26:11.47 -73:37:30.3                       
OGLE-SMC-CEP-0068  SMC138.2    144       1O  00:26:15.75 -73:57:41.6                       
OGLE-SMC-CEP-0069  SMC135.1     84        F  00:26:18.66 -73:32:26.3                       
OGLE-SMC-CEP-0070  SMC135.2    183       1O  00:26:20.30 -73:22:24.1                       
OGLE-SMC-CEP-0071  SMC139.4   2928        F  00:26:33.56 -74:20:52.4                       
OGLE-SMC-CEP-0072  SMC135.1     99        F  00:26:43.61 -73:32:36.2                       
OGLE-SMC-CEP-0073  SMC136.7   3203        F  00:26:44.21 -72:46:35.2                       
OGLE-SMC-CEP-0074  SMC135.4     85        F  00:26:46.58 -73:06:41.1                       
OGLE-SMC-CEP-0075  SMC138.3    186    1O/2O  00:27:04.12 -73:51:36.3                       
OGLE-SMC-CEP-0076  SMC135.3    244    1O/2O  00:27:10.87 -73:16:58.3                       
OGLE-SMC-CEP-0077  SMC135.1    272        F  00:27:22.59 -73:31:24.0                       
OGLE-SMC-CEP-0078  SMC135.3     32        F  00:27:24.58 -73:15:56.0                       
OGLE-SMC-CEP-0079  SMC135.2    288    1O/2O  00:27:25.17 -73:26:33.9                       
OGLE-SMC-CEP-0080  SMC135.4    104       1O  00:27:27.27 -73:05:27.3                       
OGLE-SMC-CEP-0081  SMC138.2    217       1O  00:27:27.50 -73:55:59.7                       
OGLE-SMC-CEP-0082  SMC138.4   5438        F  00:27:36.66 -73:45:41.1                       
OGLE-SMC-CEP-0083  SMC138.1   4343        F  00:27:44.48 -74:04:55.3                       
OGLE-SMC-CEP-0084  SMC138.1   4400        F  00:28:01.33 -74:04:53.1                       
OGLE-SMC-CEP-0085  SMC135.2    158        F  00:28:01.67 -73:24:35.3                       
OGLE-SMC-CEP-0086  SMC135.1    158     F/1O  00:28:05.32 -73:33:17.3                       
OGLE-SMC-CEP-0087  SMC138.3   5546        F  00:28:14.34 -73:51:56.2                       
OGLE-SMC-CEP-0088  SMC138.4   5486       1O  00:28:15.92 -73:44:17.8                       
OGLE-SMC-CEP-0089  SMC138.2   5677        F  00:28:19.47 -73:55:32.5                       
OGLE-SMC-CEP-0090  SMC136.4     45        F  00:28:24.70 -72:28:37.0                       
OGLE-SMC-CEP-0091  SMC138.1   4571       1O  00:28:25.09 -74:08:42.2                       
OGLE-SMC-CEP-0092  SMC137.5    906        F  00:28:27.25 -70:51:08.1                       
OGLE-SMC-CEP-0093  SMC139.1   1684       1O  00:28:27.84 -74:47:46.9                       
OGLE-SMC-CEP-0094  SMC134.7    102    1O/2O  00:28:29.79 -74:38:59.4                       
OGLE-SMC-CEP-0095  SMC134.6    121        F  00:28:30.25 -74:23:02.7                       
OGLE-SMC-CEP-0096  SMC138.1   4421        F  00:28:38.94 -74:07:29.9                       
OGLE-SMC-CEP-0097  SMC135.1   4577        F  00:28:40.59 -73:36:00.3                       
OGLE-SMC-CEP-0098  SMC135.2   3990       1O  00:28:48.00 -73:20:02.1                       
OGLE-SMC-CEP-0099  SMC134.6     63       1O  00:28:48.14 -74:22:02.6                       
OGLE-SMC-CEP-0100  SMC138.4   5603       1O  00:28:52.33 -73:39:55.5                       
OGLE-SMC-CEP-0101  SMC138.1   4435       1O  00:28:53.95 -74:04:38.9                       
OGLE-SMC-CEP-0102  SMC138.2   5524       1O  00:29:07.00 -73:56:17.2                       
OGLE-SMC-CEP-0103  SMC136.1   2896        F  00:29:08.87 -72:53:09.9                       
OGLE-SMC-CEP-0104  SMC134.5    108        F  00:29:17.98 -74:19:44.4                       
OGLE-SMC-CEP-0105  SMC133.7     91        F  00:29:19.63 -74:03:01.2                       
OGLE-SMC-CEP-0106  SMC138.3   5494       1O  00:29:20.64 -73:49:47.5                 V0128 HV13009
OGLE-SMC-CEP-0107  SMC135.3   3560    1O/2O  00:29:21.39 -73:16:12.7                       
OGLE-SMC-CEP-0108  SMC136.2   2936       2O  00:29:23.19 -72:50:53.6                       
OGLE-SMC-CEP-0109  SMC135.3   3568    1O/2O  00:29:23.49 -73:19:25.4                       
OGLE-SMC-CEP-0110  SMC133.7     93        F  00:29:23.76 -73:57:03.3                       
OGLE-SMC-CEP-0111  SMC137.4     73       1O  00:29:26.73 -70:58:45.6                 V0129 BV Tuc
OGLE-SMC-CEP-0112  SMC133.7    192       1O  00:29:29.16 -74:03:40.2                       
OGLE-SMC-CEP-0113  SMC138.4   5642        F  00:29:34.95 -73:43:16.7                       
OGLE-SMC-CEP-0114  SMC135.2   3929       1O  00:29:38.47 -73:28:02.1                       
OGLE-SMC-CEP-0115  SMC135.1   4531       1O  00:29:40.54 -73:29:44.6                       
OGLE-SMC-CEP-0116  SMC133.6    253        F  00:29:44.79 -73:46:14.9                       
OGLE-SMC-CEP-0117  SMC133.7      3        F  00:29:45.96 -73:57:24.3                 V0135 HV1323
