OGLE-BLG-RRLYR-00054  RRab  17:09:00.57 -33:04:13.2                   BLG332.7.67142                  
OGLE-BLG-RRLYR-00055  RRab  17:09:00.90 -32:42:51.0                   BLG332.5.99845                  
OGLE-BLG-RRLYR-00056  RRab  17:09:02.63 -32:02:42.9                   BLG365.7.75502                  
OGLE-BLG-RRLYR-00057  RRc   17:09:03.51 -31:46:50.6                   BLG365.5.50022                  
OGLE-BLG-RRLYR-00058  RRab  17:09:03.59 -32:07:45.3                   BLG365.7.17301                  
OGLE-BLG-RRLYR-00059  RRab  17:09:04.99 -31:46:20.2                   BLG365.5.49963                  
OGLE-BLG-RRLYR-00060  RRab  17:09:06.04 -32:12:53.6                   BLG365.8.80343                  
OGLE-BLG-RRLYR-00061  RRab  17:09:07.41 -32:01:45.5                   BLG365.7.107437                 
OGLE-BLG-RRLYR-00062  RRab  17:09:08.49 -31:49:50.8                   BLG365.5.22924                  
OGLE-BLG-RRLYR-00063  RRab  17:09:08.76 -32:05:57.2                   BLG365.7.50715                  
OGLE-BLG-RRLYR-00064  RRab  17:09:10.61 -32:52:13.4                   BLG332.6.103048                 
OGLE-BLG-RRLYR-00065  RRc   17:09:10.66 -31:47:35.1                   BLG365.5.54025                  
OGLE-BLG-RRLYR-00066  RRab  17:09:13.07 -32:43:19.2                   BLG332.5.103393                 
OGLE-BLG-RRLYR-00067  RRab  17:09:13.42 -32:43:12.5                   BLG332.5.103398                 
OGLE-BLG-RRLYR-00068  RRab  17:09:15.01 -33:02:22.2                   BLG332.7.71097                  
OGLE-BLG-RRLYR-00069  RRab  17:09:18.36 -32:12:20.2                   BLG365.8.88279                  
OGLE-BLG-RRLYR-00070  RRab  17:09:19.24 -32:49:19.6                   BLG332.5.10665                  
OGLE-BLG-RRLYR-00071  RRc   17:09:20.38 -32:00:54.6                   BLG365.7.111159                 
OGLE-BLG-RRLYR-00072  RRab  17:09:21.31 -31:47:24.6                   BLG365.5.57984                  
OGLE-BLG-RRLYR-00073  RRab  17:09:23.04 -32:01:25.4                   BLG365.7.111123                 
OGLE-BLG-RRLYR-00074  RRab  17:09:23.75 -32:53:14.2                   BLG332.6.76878                  
OGLE-BLG-RRLYR-00075  RRc   17:09:26.21 -32:48:07.9                   BLG332.5.44913                  
OGLE-BLG-RRLYR-00076  RRc   17:09:26.65 -33:16:56.5                   BLG332.8.14361                  
OGLE-BLG-RRLYR-00077  RRc   17:09:30.11 -33:12:41.8                   BLG332.8.74011                  
OGLE-BLG-RRLYR-00078  RRab  17:09:33.96 -33:13:45.9                   BLG332.8.47271                  
OGLE-BLG-RRLYR-00079  RRc   17:09:34.66 -32:54:28.3                   BLG332.6.81072                  
OGLE-BLG-RRLYR-00080  RRab  17:09:35.31 -32:13:37.2                   BLG365.1.30337                  
