OGLE-SMC-ECL-0579   ED   00:42:26.10 -74:00:55.1  SMC720.14.574    SMC128.2.540    -                   
OGLE-SMC-ECL-0580   ELL  00:42:26.86 -73:33:18.9  SMC720.23.18757  SMC125.1.20483  -                   
OGLE-SMC-ECL-0581   ED   00:42:28.51 -72:45:26.8  SMC719.16.4331   SMC126.2.6167   -                   
OGLE-SMC-ECL-0582   ED   00:42:29.26 -73:37:41.7  SMC720.23.5744   SMC125.1.1329   -                   
OGLE-SMC-ECL-0583   ED   00:42:29.34 -73:44:00.6  SMC720.23.1763   SMC128.4.2355   -                   
OGLE-SMC-ECL-0584   ED   00:42:29.46 -73:28:24.5  SMC720.23.24807  SMC125.2.1820   -                   
OGLE-SMC-ECL-0585   ED   00:42:29.91 -73:10:25.9  SMC713.08.33446  SMC125.3.35251  -                   
OGLE-SMC-ECL-0586   ED   00:42:30.92 -74:07:27.2  SMC720.06.7575   SMC128.1.89     -                   
OGLE-SMC-ECL-0587   ED   00:42:32.32 -73:49:16.2  SMC720.14.13357  SMC128.3.798    -                   
OGLE-SMC-ECL-0588   ED   00:42:33.15 -73:48:02.9  SMC720.14.16707  SMC128.3.3853   -                   
OGLE-SMC-ECL-0589   ED   00:42:33.33 -72:58:01.1  SMC713.17.29373  SMC126.1.7644   -                   
OGLE-SMC-ECL-0590   ED   00:42:34.23 -72:55:32.4  SMC713.17.25478  SMC126.1.1752   -                   
OGLE-SMC-ECL-0591   ED   00:42:36.26 -72:37:38.1  SMC719.16.18408  SMC126.3.459    -                   
OGLE-SMC-ECL-0592   ED   00:42:37.34 -73:08:37.5  SMC713.08.38083  SMC125.4.1926   -                   
OGLE-SMC-ECL-0593   ED   00:42:37.48 -72:54:35.5  SMC713.17.27554  SMC126.1.1831   -                   
OGLE-SMC-ECL-0594   ED   00:42:37.77 -73:09:20.7  SMC713.08.33850  SMC125.4.1020   -                   
OGLE-SMC-ECL-0595   ED   00:42:40.78 -73:30:48.9  SMC720.23.18205  SMC125.1.20546  -                   
OGLE-SMC-ECL-0596   ED   00:42:42.22 -73:41:11.3  SMC720.23.974    SMC128.4.1022   -                   
OGLE-SMC-ECL-0597   ED   00:42:43.05 -73:29:06.9  SMC720.23.21684  SMC125.1.22036  -                   
OGLE-SMC-ECL-0598   ED   00:42:45.68 -72:46:28.5  SMC719.16.4091   SMC126.2.4265   -                   
OGLE-SMC-ECL-0599   ED   00:42:46.00 -72:58:40.7  SMC713.17.28923  SMC126.1.4928   -                   
OGLE-SMC-ECL-0600   ED   00:42:46.89 -73:40:24.5  SMC720.23.5076   SMC128.4.5275   -                   
OGLE-SMC-ECL-0601   ED   00:42:47.94 -73:00:23.4  SMC713.17.17712  SMC126.1.8311   -                   
OGLE-SMC-ECL-0602   ED   00:42:48.69 -73:56:43.1  SMC720.14.3532   SMC128.2.3136   -                   
OGLE-SMC-ECL-0603   ED   00:42:48.86 -72:38:37.6  SMC719.16.19043  SMC126.3.1412   -                   
OGLE-SMC-ECL-0604   ED   00:42:49.50 -73:46:19.2  SMC720.14.17115  SMC128.3.4096   -                   
OGLE-SMC-ECL-0605   ED   00:42:49.61 -73:32:16.6  SMC720.23.20750  SMC125.1.21265  -                   
OGLE-SMC-ECL-0606   ED   00:42:49.86 -72:32:45.6  SMC719.16.21614  SMC126.4.2768   -                   
OGLE-SMC-ECL-0607   ED   00:42:51.80 -73:37:08.8  SMC720.23.5891   SMC125.1.1534   -                   
OGLE-SMC-ECL-0608   ED   00:42:52.64 -73:12:19.1  SMC713.08.36591  SMC125.3.36530  -                   
OGLE-SMC-ECL-0609   ED   00:42:53.42 -73:04:17.5  SMC713.17.1338   SMC125.4.30656  -                   
OGLE-SMC-ECL-0610   ED   00:42:54.07 -73:31:21.2  SMC720.23.18185  SMC125.1.20348  -                   
OGLE-SMC-ECL-0611   ED   00:42:54.50 -73:09:38.0  SMC713.08.30543  SMC125.4.482    SMC_SC3_28194       
OGLE-SMC-ECL-0612   ED   00:42:54.62 -73:28:26.4  SMC720.23.19393  SMC125.2.454    -                   
OGLE-SMC-ECL-0613   ED   00:42:55.43 -73:48:23.6  -                SMC128.3.379    -                   
OGLE-SMC-ECL-0614   ED   00:42:55.65 -72:59:46.8  SMC713.17.8555   SMC126.1.5111   -                   
OGLE-SMC-ECL-0615   ED   00:42:57.82 -73:24:32.6  SMC713.08.2798   SMC125.2.1289   -                   
OGLE-SMC-ECL-0616   ED   00:42:57.86 -73:16:09.0  SMC713.08.34963  SMC125.3.2543   -                   
OGLE-SMC-ECL-0617   ED   00:42:59.55 -73:24:17.5  SMC713.08.2910   SMC125.2.1326   -                   
OGLE-SMC-ECL-0618   ED   00:42:59.55 -73:27:26.1  -                SMC125.2.1321   -                   
OGLE-SMC-ECL-0619   ED   00:43:02.51 -73:22:53.0  SMC713.08.3421   SMC125.2.29427  -                   
OGLE-SMC-ECL-0620   ED   00:43:02.52 -73:27:37.9  SMC720.22.26330  SMC125.2.2282   SMC_SC3_247393      
OGLE-SMC-ECL-0621   ED   00:43:03.15 -74:28:50.3  SMC721.28.5020   SMC129.3.880    -                   
OGLE-SMC-ECL-0622   ED   00:43:05.07 -72:59:53.0  SMC713.17.8507   SMC126.1.5305   -                   
OGLE-SMC-ECL-0623   ED   00:43:06.10 -73:11:05.4  SMC713.08.29343  SMC125.3.34479  -                   
OGLE-SMC-ECL-0624   ED   00:43:06.77 -73:29:45.8  SMC720.22.23258  SMC125.1.22304  -                   
OGLE-SMC-ECL-0625   ED   00:43:08.38 -73:18:39.5  SMC713.08.18919  SMC125.3.10765  -                   
OGLE-SMC-ECL-0626   ED   00:43:08.73 -72:52:49.2  SMC713.17.25800  -               -                   
OGLE-SMC-ECL-0627   ED   00:43:09.43 -70:55:49.3  SMC711.11.236    SMC127.4.158    -                   
OGLE-SMC-ECL-0628   ED   00:43:10.78 -74:06:30.9  SMC720.05.9557   SMC128.1.1609   -                   
OGLE-SMC-ECL-0629   ED   00:43:10.90 -73:23:41.0  SMC713.08.212    SMC125.2.34678  -                   
OGLE-SMC-ECL-0630   ED   00:43:11.15 -72:48:17.8  SMC719.16.3629   SMC126.2.8096   -                   
OGLE-SMC-ECL-0631   ED   00:43:11.22 -73:45:26.4  SMC720.13.17198  SMC128.4.5715   -                   
OGLE-SMC-ECL-0632   ED   00:43:11.42 -73:26:36.3  -                SMC125.2.6775   -                   
OGLE-SMC-ECL-0633   ED   00:43:12.74 -73:11:28.9  SMC713.08.36881  SMC125.3.43106  -                   
OGLE-SMC-ECL-0634   ED   00:43:13.24 -73:55:44.5  SMC720.13.3803   SMC128.2.3408   -                   
OGLE-SMC-ECL-0635   ED   00:43:14.21 -73:06:20.9  SMC713.17.6142   SMC125.4.7617   -                   
OGLE-SMC-ECL-0636   ED   00:43:14.64 -73:01:30.0  SMC713.17.7907   SMC125.4.38084  -                   
OGLE-SMC-ECL-0637   ED   00:43:16.01 -73:33:54.7  SMC720.22.20808  SMC125.1.5166   -                   
OGLE-SMC-ECL-0638   ED   00:43:16.07 -72:59:54.4  SMC713.17.4978   SMC126.1.5493   -                   
OGLE-SMC-ECL-0639   ED   00:43:16.20 -73:41:51.9  SMC720.22.954    SMC128.4.1227   -                   
OGLE-SMC-ECL-0640   ED   00:43:17.15 -72:44:55.1  SMC719.16.2302   SMC126.2.2350   -                   
OGLE-SMC-ECL-0641   ED   00:43:17.32 -72:58:15.0  SMC713.17.32755  SMC126.1.9860   -                   
OGLE-SMC-ECL-0642   ED   00:43:17.72 -73:18:52.3  SMC713.08.5092   SMC125.3.8110   -                   
OGLE-SMC-ECL-0643   ED   00:43:18.36 -73:22:34.0  SMC713.08.7545   SMC125.2.36606  -                   
OGLE-SMC-ECL-0644   ED   00:43:18.82 -73:13:45.4  SMC713.08.36000  SMC125.3.43194  -                   
OGLE-SMC-ECL-0645   ED   00:43:18.85 -73:03:01.9  SMC713.17.3884   SMC125.4.37155  -                   
OGLE-SMC-ECL-0646   ED   00:43:19.90 -73:39:35.5  SMC720.22.478    SMC128.4.536    -                   
OGLE-SMC-ECL-0647   ED   00:43:20.29 -73:57:10.6  SMC720.13.3562   SMC128.2.3486   -                   
OGLE-SMC-ECL-0648   ED   00:43:20.56 -73:45:31.9  SMC720.13.13438  SMC128.4.1252   -                   
OGLE-SMC-ECL-0649   ED   00:43:21.90 -73:25:58.6  -                SMC125.2.6931   -                   
OGLE-SMC-ECL-0650   ED   00:43:22.06 -73:22:19.2  SMC713.08.7633   SMC125.2.36674  -                   
OGLE-SMC-ECL-0651   ED   00:43:22.67 -72:56:28.2  SMC713.17.34561  SMC126.1.10159  -                   
OGLE-SMC-ECL-0652   ED   00:43:22.78 -73:23:38.2  SMC713.08.1214   SMC125.2.35024  -                   
OGLE-SMC-ECL-0653   ED   00:43:22.83 -73:05:11.2  SMC713.17.1220   SMC125.4.36734  -                   
OGLE-SMC-ECL-0654   ED   00:43:23.23 -73:22:01.1  SMC713.08.3751   SMC125.2.35567  -                   
OGLE-SMC-ECL-0655   ED   00:43:23.56 -73:14:15.2  SMC713.08.31852  SMC125.3.42151  -                   
OGLE-SMC-ECL-0656   ELL  00:43:24.94 -73:39:43.2  SMC720.22.472    SMC128.4.553    -                   
OGLE-SMC-ECL-0657   ED   00:43:25.17 -73:18:13.7  SMC713.08.9498   SMC125.3.9571   -                   
OGLE-SMC-ECL-0658   ED   00:43:25.79 -73:05:05.0  SMC713.17.3165   SMC125.4.37252  -                   
OGLE-SMC-ECL-0659   ED   00:43:26.24 -73:17:05.7  SMC713.08.2123   SMC125.3.7591   -                   
OGLE-SMC-ECL-0660   ED   00:43:26.32 -73:58:00.9  SMC720.13.827    SMC128.2.821    -                   
OGLE-SMC-ECL-0661   ED   00:43:26.59 -73:45:34.6  SMC720.13.13434  SMC128.4.1303   -                   
OGLE-SMC-ECL-0662   ED   00:43:26.77 -73:20:44.3  SMC713.08.6126   SMC125.2.35624  -                   
OGLE-SMC-ECL-0663   ED   00:43:26.89 -73:14:40.4  SMC713.08.35572  SMC125.3.42208  -                   
OGLE-SMC-ECL-0664   ED   00:43:28.34 -73:20:15.0  SMC713.08.8520   SMC125.2.36797  -                   
OGLE-SMC-ECL-0665   ED   00:43:29.09 -73:15:43.1  SMC713.08.29697  SMC125.3.7609   -                   
OGLE-SMC-ECL-0666   ED   00:43:29.18 -72:50:48.9  SMC713.17.31639  SMC126.2.4913   -                   
OGLE-SMC-ECL-0667   ED   00:43:29.59 -73:16:27.5  SMC713.08.29597  SMC125.3.7616   -                   
OGLE-SMC-ECL-0668   ED   00:43:30.14 -73:08:25.7  SMC713.08.34134  SMC125.4.7870   -                   
OGLE-SMC-ECL-0669   ED   00:43:31.43 -73:54:12.3  SMC720.13.12737  SMC128.3.1155   -                   
OGLE-SMC-ECL-0670   ED   00:43:31.59 -73:35:08.6  SMC720.22.18976  SMC125.1.4928   -                   
OGLE-SMC-ECL-0671   ED   00:43:33.26 -73:02:14.6  SMC713.17.4158   SMC125.4.37375  -                   
OGLE-SMC-ECL-0672   ED   00:43:34.68 -73:22:29.5  SMC713.08.3549   SMC125.2.35769  -                   
OGLE-SMC-ECL-0673   ED   00:43:35.20 -72:51:42.3  SMC713.17.24918  SMC126.2.350    -                   
OGLE-SMC-ECL-0674   ED   00:43:35.41 -73:07:53.7  SMC713.08.38282  SMC125.4.7959   -                   
OGLE-SMC-ECL-0675   ED   00:43:35.94 -73:16:25.2  SMC713.08.29600  SMC125.3.7663   -                   
OGLE-SMC-ECL-0676   ED   00:43:37.28 -73:02:25.5  -                SMC125.4.40495  SMC_SC3_96260       
OGLE-SMC-ECL-0677   ED   00:43:37.41 -73:26:37.0  -                SMC125.2.6282   -                   
OGLE-SMC-ECL-0678   ED   00:43:38.97 -73:42:57.2  SMC720.22.860    SMC128.4.1396   -                   
OGLE-SMC-ECL-0679   ED   00:43:39.30 -73:25:19.6  SMC713.08.2443   SMC125.2.6520   -                   
OGLE-SMC-ECL-0680   ED   00:43:39.57 -73:36:59.4  SMC720.22.1462   SMC125.1.4961   -                   
OGLE-SMC-ECL-0681   ED   00:43:41.09 -73:26:26.1  -                SMC125.2.6528   -                   
OGLE-SMC-ECL-0682   ED   00:43:41.13 -73:09:03.3  SMC713.08.33902  SMC125.4.8041   SMC_SC3_86600       
OGLE-SMC-ECL-0683   ED   00:43:41.75 -73:31:19.1  SMC720.22.18596  SMC125.1.25774  SMC_SC3_60353       
OGLE-SMC-ECL-0684   ED   00:43:42.02 -73:20:45.4  SMC713.08.1584   SMC125.2.35130  -                   
OGLE-SMC-ECL-0685   ED   00:43:42.18 -73:30:45.2  SMC720.22.19559  SMC125.1.25973  SMC_SC3_60633       
OGLE-SMC-ECL-0686   ED   00:43:42.65 -73:49:01.3  SMC720.13.16425  SMC128.3.2904   -                   
OGLE-SMC-ECL-0687   ED   00:43:44.25 -73:24:56.4  SMC713.08.6617   SMC125.2.8403   -                   
OGLE-SMC-ECL-0688   ED   00:43:44.39 -73:40:03.8  SMC720.22.1143   SMC128.4.1430   -                   
OGLE-SMC-ECL-0689   ED   00:43:44.75 -73:47:46.2  SMC720.13.14786  SMC128.3.2941   -                   
OGLE-SMC-ECL-0690   ED   00:43:45.25 -73:01:10.2  SMC713.17.8005   SMC126.1.6111   -                   
OGLE-SMC-ECL-0691   ED   00:43:46.42 -73:10:46.1  SMC713.08.30359  SMC125.3.41725  -                   
OGLE-SMC-ECL-0692   ED   00:43:47.74 -73:17:16.3  SMC713.08.5763   SMC125.3.8700   -                   
OGLE-SMC-ECL-0693   ED   00:43:49.05 -73:18:13.7  SMC713.08.9465   SMC125.3.10103  -                   
OGLE-SMC-ECL-0694   ED   00:43:50.92 -73:21:11.4  SMC713.08.4030   SMC125.2.35179  -                   
OGLE-SMC-ECL-0695   ED   00:43:52.62 -73:30:16.2  SMC720.22.25297  SMC125.1.27470  SMC_SC3_61046       
OGLE-SMC-ECL-0696   ED   00:43:53.62 -73:24:31.3  SMC713.08.6776   SMC125.2.8541   -                   
OGLE-SMC-ECL-0697   ED   00:43:54.01 -73:15:16.7  SMC713.08.31401  SMC125.3.8830   -                   
OGLE-SMC-ECL-0698   ED   00:43:54.30 -73:36:35.2  SMC720.22.3965   SMC125.1.5616   -                   
OGLE-SMC-ECL-0699   ED   00:43:56.01 -73:41:18.3  SMC720.22.9772   SMC128.4.24886  -                   
OGLE-SMC-ECL-0700   ED   00:43:56.03 -73:18:38.9  SMC713.08.1875   SMC125.3.7803   -                   
OGLE-SMC-ECL-0701   ED   00:43:56.59 -73:28:25.5  SMC720.22.22735  SMC125.2.7453   -                   
OGLE-SMC-ECL-0702   ED   00:43:56.77 -73:34:20.9  SMC720.22.20679  SMC125.1.5645   -                   
OGLE-SMC-ECL-0703   ED   00:43:58.12 -73:24:08.9  SMC713.08.6907   SMC125.2.37374  -                   
OGLE-SMC-ECL-0704   ED   00:44:01.33 -73:46:05.0  SMC720.13.13397  SMC128.3.13750  -                   
OGLE-SMC-ECL-0705   ED   00:44:01.39 -72:56:55.3  SMC719.07.32876  SMC126.1.6449   -                   
OGLE-SMC-ECL-0706   ED   00:44:01.40 -72:40:20.3  SMC719.15.6769   SMC126.3.4424   -                   
OGLE-SMC-ECL-0707   ED   00:44:02.38 -73:38:53.6  SMC720.22.1272   SMC128.4.18560  -                   
OGLE-SMC-ECL-0708   ED   00:44:02.67 -72:54:23.1  SMC719.07.29632  SMC126.1.210    -                   
OGLE-SMC-ECL-0709   ED   00:44:02.81 -73:17:44.9  SMC713.08.9667   SMC125.3.8964   -                   
OGLE-SMC-ECL-0710   ED   00:44:03.36 -73:41:09.9  SMC720.22.417    SMC128.4.18129  -                   
OGLE-SMC-ECL-0711   ED   00:44:03.58 -73:51:10.5  SMC720.13.15928  SMC128.3.15784  -                   
OGLE-SMC-ECL-0712   ED   00:44:04.13 -73:21:00.5  SMC713.08.4084   SMC125.2.36240  -                   
OGLE-SMC-ECL-0713   ED   00:44:04.37 -73:38:36.0  SMC720.22.1301   SMC128.4.18583  -                   
OGLE-SMC-ECL-0714   ED   00:44:04.97 -73:21:17.2  SMC713.08.8031   SMC125.2.37518  -                   
OGLE-SMC-ECL-0715   ED   00:44:05.93 -73:50:51.3  SMC720.13.12993  SMC128.3.12977  -                   
OGLE-SMC-ECL-0716   ED   00:44:05.97 -72:51:45.2  SMC719.07.30383  SMC126.2.437    -                   
OGLE-SMC-ECL-0717   ED   00:44:06.11 -73:13:53.0  SMC720.30.37357  SMC125.3.42875  -                   
OGLE-SMC-ECL-0718   ED   00:44:07.00 -72:43:34.4  SMC719.15.1297   -               -                   
OGLE-SMC-ECL-0719   ED   00:44:08.16 -73:34:51.7  SMC720.22.19011  SMC125.1.5053   SMC_SC3_116116      
OGLE-SMC-ECL-0720   ED   00:44:08.67 -73:14:18.5  SMC720.30.33270  SMC125.3.41165  -                   
OGLE-SMC-ECL-0721   ED   00:44:08.80 -73:15:26.3  SMC720.30.34676  SMC125.3.7899   -                   
OGLE-SMC-ECL-0722   ED   00:44:09.40 -73:00:42.6  SMC719.07.10301  SMC126.1.12934  -                   
OGLE-SMC-ECL-0723   ED   00:44:10.39 -73:31:09.0  SMC720.22.24965  SMC125.1.27694  SMC_SC3_119554      
OGLE-SMC-ECL-0724   ED   00:44:10.89 -73:09:15.1  SMC720.30.39482  SMC125.4.15272  -                   
OGLE-SMC-ECL-0725   ED   00:44:11.13 -74:36:32.7  SMC721.27.290    SMC129.2.3475   -                   
OGLE-SMC-ECL-0726   ED   00:44:11.63 -73:17:38.7  SMC720.30.470    SMC125.3.15969  -                   
OGLE-SMC-ECL-0727   ED   00:44:12.10 -73:17:42.0  SMC720.30.1106   SMC125.3.15973  -                   
OGLE-SMC-ECL-0728   ED   00:44:13.41 -73:06:15.9  SMC719.07.1388   SMC125.4.14876  -                   
OGLE-SMC-ECL-0729   ED   00:44:13.52 -73:17:37.1  SMC720.30.1112   SMC125.3.15977  -                   
OGLE-SMC-ECL-0730   ED   00:44:14.47 -73:55:51.3  SMC720.13.994    SMC128.2.9335   -                   
OGLE-SMC-ECL-0731   ED   00:44:15.73 -73:11:48.9  SMC720.30.38359  SMC125.3.50240  -                   
OGLE-SMC-ECL-0732   ED   00:44:15.73 -73:03:28.6  SMC719.07.8975   SMC125.4.45431  -                   
OGLE-SMC-ECL-0733   ED   00:44:15.83 -73:32:04.4  SMC720.22.19384  SMC125.1.31475  -                   
OGLE-SMC-ECL-0734   ED   00:44:15.84 -72:36:33.3  SMC719.15.23540  SMC126.3.4619   -                   
OGLE-SMC-ECL-0735   ED   00:44:16.29 -73:35:38.6  SMC720.22.23515  SMC125.1.10870  -                   
OGLE-SMC-ECL-0736   ED   00:44:16.60 -72:52:32.0  SMC719.07.34409  SMC126.2.3649   -                   
OGLE-SMC-ECL-0737   ED   00:44:16.77 -73:37:42.6  SMC720.22.3642   SMC125.1.10129  -                   
OGLE-SMC-ECL-0738   ED   00:44:17.02 -73:49:38.1  SMC720.13.16308  SMC128.3.16052  -                   
OGLE-SMC-ECL-0739   ED   00:44:17.60 -73:30:13.9  SMC720.22.19644  SMC125.1.31827  -                   
OGLE-SMC-ECL-0740   ED   00:44:17.63 -73:00:31.8  SMC719.07.2355   SMC126.1.4105   -                   
OGLE-SMC-ECL-0741   EC   00:44:17.91 -73:20:42.6  SMC720.30.5030   SMC125.2.43299  -                   
OGLE-SMC-ECL-0742   ED   00:44:18.70 -73:16:50.1  SMC720.30.7214   SMC125.3.17870  SMC_SC3_135018      
OGLE-SMC-ECL-0743   ED   00:44:18.76 -73:27:06.1  -                SMC125.2.13956  -                   
OGLE-SMC-ECL-0744   ED   00:44:20.96 -73:13:55.3  SMC720.30.33955  SMC125.3.49723  -                   
OGLE-SMC-ECL-0745   ED   00:44:21.65 -73:34:53.8  SMC720.22.19007  SMC125.1.9850   -                   
OGLE-SMC-ECL-0746   EC   00:44:22.00 -73:14:50.1  SMC720.30.33868  SMC125.3.49491  -                   
OGLE-SMC-ECL-0747   ED   00:44:22.79 -73:10:53.4  SMC720.30.38758  SMC125.3.50402  -                   
OGLE-SMC-ECL-0748   ED   00:44:24.16 -73:38:37.6  SMC720.22.1300   SMC128.4.18773  -                   
OGLE-SMC-ECL-0749   ED   00:44:24.24 -73:21:57.9  SMC720.30.1848   SMC125.2.42840  -                   
OGLE-SMC-ECL-0750   ED   00:44:24.41 -72:55:45.1  SMC719.07.31096  SMC126.1.4298   -                   
OGLE-SMC-ECL-0751   ED   00:44:25.30 -73:26:49.2  -                SMC125.2.14067  -                   
OGLE-SMC-ECL-0752   ED   00:44:26.10 -72:56:48.0  SMC719.07.30101  SMC126.1.1496   -                   
OGLE-SMC-ECL-0753   ED   00:44:26.28 -72:33:54.8  SMC719.15.24054  SMC126.4.12798  -                   
OGLE-SMC-ECL-0754   ED   00:44:26.70 -73:07:59.6  SMC719.07.2810   SMC125.4.15524  -                   
OGLE-SMC-ECL-0755   ED   00:44:27.26 -73:32:30.8  SMC720.22.23223  SMC125.1.32636  SMC_SC3_119893      
OGLE-SMC-ECL-0756   ED   00:44:28.49 -73:26:50.7  -                SMC125.2.14115  -                   
OGLE-SMC-ECL-0757   ED   00:44:28.77 -73:16:50.1  SMC720.30.35997  SMC125.3.16952  -                   
OGLE-SMC-ECL-0758   ED   00:44:28.86 -73:17:02.2  SMC720.30.6766   SMC125.3.16953  -                   
OGLE-SMC-ECL-0759   ED   00:44:29.64 -73:14:27.4  SMC720.30.41734  SMC125.3.51926  -                   
OGLE-SMC-ECL-0760   ED   00:44:30.26 -72:56:42.6  SMC719.07.30105  SMC126.1.19295  -                   
OGLE-SMC-ECL-0761   ED   00:44:30.63 -73:09:36.4  SMC720.30.44196  SMC125.4.16752  -                   
OGLE-SMC-ECL-0762   ED   00:44:30.74 -73:18:54.6  SMC720.30.2362   SMC125.3.16264  -                   
OGLE-SMC-ECL-0763   ED   00:44:30.97 -73:20:05.1  SMC720.30.2139   SMC125.2.43551  -                   
OGLE-SMC-ECL-0764   ED   00:44:31.32 -73:54:57.1  SMC720.13.2484   SMC128.3.16253  -                   
OGLE-SMC-ECL-0765   ED   00:44:31.71 -73:48:36.6  SMC720.13.21149  SMC128.3.19303  -                   
OGLE-SMC-ECL-0766   ED   00:44:33.11 -73:59:53.9  SMC720.13.1708   SMC128.2.10599  -                   
OGLE-SMC-ECL-0767   ED   00:44:33.36 -73:45:05.7  SMC720.22.622    SMC128.4.18838  -                   
OGLE-SMC-ECL-0768   ED   00:44:35.09 -72:44:18.9  SMC719.15.439    SMC126.2.16215  -                   
OGLE-SMC-ECL-0769   ED   00:44:36.02 -73:49:47.1  SMC720.13.14380  SMC128.3.14264  -                   
OGLE-SMC-ECL-0770   ED   00:44:36.26 -73:52:37.4  SMC720.13.15689  SMC128.3.16320  -                   
OGLE-SMC-ECL-0771   ED   00:44:36.34 -73:17:17.3  SMC720.30.1133   SMC125.3.16033  -                   
OGLE-SMC-ECL-0772   ED   00:44:36.99 -72:49:47.0  -                SMC126.2.24003  -                   
OGLE-SMC-ECL-0773   ED   00:44:37.86 -72:41:54.9  SMC719.15.3792   SMC126.3.14232  -                   
OGLE-SMC-ECL-0774   ED   00:44:38.05 -73:57:46.4  SMC720.13.2045   SMC128.2.10662  -                   
OGLE-SMC-ECL-0775   ED   00:44:38.38 -73:18:55.5  SMC720.30.2359   SMC125.3.16318  -                   
OGLE-SMC-ECL-0776   ED   00:44:38.77 -73:25:54.9  -                SMC125.2.14275  -                   
OGLE-SMC-ECL-0777   ED   00:44:38.81 -73:56:57.1  SMC720.13.2163   SMC128.2.10678  -                   
OGLE-SMC-ECL-0778   ED   00:44:38.92 -73:33:53.7  SMC720.22.20831  SMC125.1.10367  SMC_SC3_116556      
OGLE-SMC-ECL-0779   ED   00:44:39.29 -71:15:52.3  SMC711.02.32     SMC127.2.33     -                   
OGLE-SMC-ECL-0780   ED   00:44:39.71 -73:48:18.2  SMC720.13.12419  SMC128.3.12565  -                   
OGLE-SMC-ECL-0781   ED   00:44:39.73 -72:59:58.5  SMC719.07.1014   SMC126.1.19375  -                   
OGLE-SMC-ECL-0782   ED   00:44:39.89 -73:40:40.3  SMC720.22.440    SMC128.4.18241  SMC_SC3_113227      
OGLE-SMC-ECL-0783   ED   00:44:41.67 -73:29:25.8  SMC720.22.18318  SMC125.1.31395  -                   
OGLE-SMC-ECL-0784   ED   00:44:42.12 -73:35:38.7  SMC720.22.20305  SMC125.1.11148  SMC_SC3_116385      
OGLE-SMC-ECL-0785   ED   00:44:42.22 -73:52:11.6  SMC720.13.12885  SMC128.3.13201  -                   
OGLE-SMC-ECL-0786   ED   00:44:42.28 -73:29:59.7  SMC720.22.19679  SMC125.1.31593  -                   
OGLE-SMC-ECL-0787   ED   00:44:43.83 -72:48:18.7  SMC719.15.285    SMC126.2.15807  -                   
OGLE-SMC-ECL-0788   ED   00:44:44.35 -73:10:52.0  SMC720.30.34159  SMC125.3.49558  -                   
OGLE-SMC-ECL-0789   ED   00:44:44.97 -73:21:01.3  SMC720.30.2002   SMC125.2.42956  -                   
OGLE-SMC-ECL-0790   ED   00:44:45.31 -73:17:16.1  SMC720.30.484    SMC125.3.15912  -                   
OGLE-SMC-ECL-0791   ED   00:44:45.49 -72:59:35.0  SMC719.07.163    SMC126.1.18726  -                   
OGLE-SMC-ECL-0792   ED   00:44:45.90 -73:04:46.2  SMC719.07.4183   SMC125.4.44823  -                   
OGLE-SMC-ECL-0793   ED   00:44:46.60 -73:17:09.7  SMC720.30.2678   SMC125.3.16383  -                   
OGLE-SMC-ECL-0794   ED   00:44:47.61 -73:47:23.9  SMC720.13.16778  SMC128.3.16498  -                   
OGLE-SMC-ECL-0795   ED   00:44:48.26 -73:15:38.6  SMC720.30.36530  SMC125.3.17368  -                   
OGLE-SMC-ECL-0796   ED   00:44:49.10 -73:36:37.7  SMC720.22.1508   SMC125.1.9954   -                   
OGLE-SMC-ECL-0797   ED   00:44:49.26 -73:07:47.1  SMC719.07.2921   SMC125.4.15897  -                   
OGLE-SMC-ECL-0798   ED   00:44:49.50 -73:39:33.4  SMC720.22.3125   SMC128.4.20626  SMC_SC3_175864      
OGLE-SMC-ECL-0799   ED   00:44:51.01 -73:21:08.0  SMC720.30.1987   SMC125.2.42995  -                   
OGLE-SMC-ECL-0800   ED   00:44:51.37 -74:06:00.2  SMC720.05.10712  SMC128.1.11089  -                   
OGLE-SMC-ECL-0801   ED   00:44:52.08 -73:26:04.2  -                SMC125.2.13386  -                   
OGLE-SMC-ECL-0802   ED   00:44:52.50 -73:10:06.6  SMC720.30.39141  SMC125.4.15953  -                   
OGLE-SMC-ECL-0803   ED   00:44:53.37 -72:50:50.9  SMC719.07.38843  SMC126.2.24975  -                   
OGLE-SMC-ECL-0804   ED   00:44:53.51 -74:05:44.9  SMC720.05.10744  SMC128.1.13145  -                   
OGLE-SMC-ECL-0805   ED   00:44:53.98 -73:00:28.0  SMC719.07.5844   SMC126.1.21007  -                   
OGLE-SMC-ECL-0806   ED   00:44:55.61 -73:43:26.4  SMC720.22.807    SMC128.4.19024  -                   
OGLE-SMC-ECL-0807   ED   00:44:55.66 -72:48:46.4  SMC719.15.1854   SMC126.2.20995  -                   
OGLE-SMC-ECL-0808   ED   00:44:55.98 -73:14:43.8  SMC720.30.36992  SMC125.3.51013  -                   
OGLE-SMC-ECL-0809   ED   00:44:56.46 -73:17:07.5  SMC720.30.494    SMC125.3.15933  -                   
OGLE-SMC-ECL-0810   ED   00:44:56.67 -72:26:47.5  SMC712.01.98     SMC126.4.9804   -                   
OGLE-SMC-ECL-0811   ED   00:44:57.15 -73:10:16.7  SMC720.30.33666  SMC125.4.14640  -                   
