OGLE-BLG-RRLYR-00076  BLG332.8  14361 RRc   17:09:26.65 -33:16:56.5                                             
OGLE-BLG-RRLYR-00077  BLG332.8  74011 RRc   17:09:30.11 -33:12:41.8                                             
OGLE-BLG-RRLYR-00078  BLG332.8  47271 RRab  17:09:33.96 -33:13:45.9                                             
OGLE-BLG-RRLYR-00079  BLG332.6  81072 RRc   17:09:34.66 -32:54:28.3                                             
OGLE-BLG-RRLYR-00080  BLG365.1  30337 RRab  17:09:35.31 -32:13:37.2                                             
OGLE-BLG-RRLYR-00081  BLG365.2   3847 RRab  17:09:41.38 -32:07:52.8                                             
OGLE-BLG-RRLYR-00082  BLG365.4  93001 RRc   17:09:43.32 -31:43:18.6                                             
OGLE-BLG-RRLYR-00083  BLG332.6 114166 RRab  17:09:43.45 -32:51:33.6                                             
OGLE-BLG-RRLYR-00084  BLG365.4  63954 RRab  17:09:46.22 -31:44:35.4                                             
OGLE-BLG-RRLYR-00085  BLG365.1  37811 RRc   17:09:52.87 -32:14:11.5                                             
OGLE-BLG-RRLYR-00086  BLG365.4   7455 RRab  17:09:55.65 -31:48:24.9                                             
OGLE-BLG-RRLYR-00087  BLG365.4   7459 RRab  17:09:56.33 -31:49:29.3                                             
OGLE-BLG-RRLYR-00088  BLG332.8  24537 RRab  17:09:57.84 -33:17:14.6                                             
OGLE-BLG-RRLYR-00089  BLG365.2 109290 RRab  17:10:00.04 -32:00:36.2                                             
OGLE-BLG-RRLYR-00090  BLG365.3  11524 RRab  17:10:01.05 -31:58:16.3                                             
OGLE-BLG-RRLYR-00091  BLG365.2 109256 RRc   17:10:02.85 -32:01:09.3                                             
OGLE-BLG-RRLYR-00092  BLG332.2 103140 RRc   17:10:04.06 -33:00:59.0                                             
OGLE-BLG-RRLYR-00093  BLG365.1  72514 RRab  17:10:04.30 -32:11:49.5                                             
OGLE-BLG-RRLYR-00094  BLG365.4  41680 RRab  17:10:05.11 -31:46:33.6                                             
OGLE-BLG-RRLYR-00095  BLG332.1  64306 RRab  17:10:05.81 -33:12:02.9                                             
OGLE-BLG-RRLYR-00096  BLG365.1  11510 RRab  17:10:07.02 -32:17:14.8                                             
OGLE-BLG-RRLYR-00097  BLG365.4 100438 RRc   17:10:08.65 -31:41:59.0                                             
OGLE-BLG-RRLYR-00098  BLG332.4   4047 RRab  17:10:13.25 -32:49:03.4                                             
OGLE-BLG-RRLYR-00099  BLG332.2 107053 RRab  17:10:14.12 -33:00:11.1                                             
OGLE-BLG-RRLYR-00100  BLG365.1 106453 RRab  17:10:14.17 -32:09:26.0                                             
OGLE-BLG-RRLYR-00101  BLG332.3  38931 RRab  17:10:14.90 -32:55:57.0                                             
OGLE-BLG-RRLYR-00102  BLG332.3  74573 RRc   17:10:15.45 -32:54:58.0                                             
