OGLE-LMC-RRLYR-00100  RRc   04:33:45.67 -70:36:30.1  LMC537.30.4640   LMC158.1.2699                   
OGLE-LMC-RRLYR-00101  RRab  04:33:46.26 -68:57:59.0  LMC539.16.459    LMC156.4.543                    
OGLE-LMC-RRLYR-00102  RRab  04:33:46.31 -69:05:54.6  LMC546.17.4653   LMC156.3.508                    
OGLE-LMC-RRLYR-00103  RRab  04:33:47.59 -69:57:09.2  LMC538.15.5291   LMC157.2.894                    
OGLE-LMC-RRLYR-00104  RRab  04:33:53.53 -68:48:59.7  LMC539.16.5412   LMC155.8.3981                   
OGLE-LMC-RRLYR-00105  RRab  04:33:54.61 -69:26:02.2  LMC546.08.4454   LMC156.1.535                    
OGLE-LMC-RRLYR-00106  RRc   04:33:54.85 -69:49:38.7  LMC538.24.580    LMC157.3.893                    
OGLE-LMC-RRLYR-00107  RRab  04:33:57.67 -69:14:55.5  LMC546.17.438    LMC156.3.540                    
OGLE-LMC-RRLYR-00108  RRab  04:33:58.07 -68:18:13.5  LMC547.09.427    LMC154.8.544                    
OGLE-LMC-RRLYR-00109  RRab  04:34:01.52 -68:53:33.2  LMC539.16.577    LMC155.8.4000                   
OGLE-LMC-RRLYR-00110  RRab  04:34:02.40 -67:44:52.2  LMC547.26.301    LMC153.8.363                    
OGLE-LMC-RRLYR-00111  RRab  04:34:03.68 -68:10:24.5  LMC547.09.4121   LMC154.7.536                    
OGLE-LMC-RRLYR-00112  RRab  04:34:05.22 -69:15:42.0  LMC546.17.413    LMC156.2.645                    
OGLE-LMC-RRLYR-00113  RRab  04:34:05.31 -69:24:54.3  LMC546.08.4498   LMC156.1.566                    
OGLE-LMC-RRLYR-00114  RRab  04:34:07.20 -68:48:19.3  LMC539.16.5425   LMC155.7.4021                   
OGLE-LMC-RRLYR-00115  RRab  04:34:11.76 -68:59:02.3                   LMC156.4.606                    
OGLE-LMC-RRLYR-00116  RRab  04:34:14.73 -69:47:06.8  LMC538.23.814    LMC157.3.3211                   
OGLE-LMC-RRLYR-00117  RRd   04:34:17.85 -68:47:02.6  LMC539.16.5462   LMC155.7.4037                   
OGLE-LMC-RRLYR-00118  RRab  04:34:19.00 -69:50:47.4  LMC538.23.678    LMC157.2.3390                   
OGLE-LMC-RRLYR-00119  RRc   04:34:20.47 -70:32:01.5  LMC538.06.460    LMC151.7.500                    
OGLE-LMC-RRLYR-00120  RRab  04:34:25.06 -67:47:33.3  LMC547.18.3537   LMC154.5.3560                   
OGLE-LMC-RRLYR-00121  RRab  04:34:25.06 -69:08:06.9  LMC546.17.4585   LMC156.3.624                    
OGLE-LMC-RRLYR-00122  RRab  04:34:25.33 -70:28:40.8  LMC538.06.575    LMC151.7.510                    
OGLE-LMC-RRLYR-00123  RRab  04:34:27.05 -67:59:38.8  LMC547.18.432    LMC154.6.4043                   
OGLE-LMC-RRLYR-00124  RRab  04:34:27.72 -69:44:23.4  LMC538.23.6868   LMC157.3.3260                   
OGLE-LMC-RRLYR-00125  RRab  04:34:28.00 -67:33:52.6  LMC547.26.3456   LMC153.7.401                    
OGLE-LMC-RRLYR-00126  RRc   04:34:31.64 -68:22:44.5                   LMC155.5.3558                   
OGLE-LMC-RRLYR-00127  RRc   04:34:33.70 -69:40:02.1  LMC538.23.7040   LMC157.4.3528                   
OGLE-LMC-RRLYR-00128  RRc   04:34:33.84 -67:54:23.8  LMC547.18.3405   LMC154.5.3587                   
OGLE-LMC-RRLYR-00129  RRab  04:34:34.75 -68:27:21.7  LMC547.01.4367   LMC155.5.3566                   
OGLE-LMC-RRLYR-00130  RRab  04:34:36.22 -68:04:27.4  LMC547.09.4274   LMC154.7.3767                   
OGLE-LMC-RRLYR-00131  RRab  04:34:38.81 -70:01:15.8  LMC538.14.6321   LMC157.1.3518                   
OGLE-LMC-RRLYR-00132  RRab  04:34:38.90 -69:03:29.4  LMC539.07.7009   LMC156.4.688                    
OGLE-LMC-RRLYR-00133  RRab  04:34:39.37 -69:47:35.6  LMC538.23.797    LMC157.3.3313                   
OGLE-LMC-RRLYR-00134  RRc   04:34:42.57 -69:43:20.5  LMC538.23.6907   LMC157.3.3835                   
OGLE-LMC-RRLYR-00135  RRc   04:34:43.97 -69:40:51.7  LMC538.23.7010   LMC157.4.3567                   
OGLE-LMC-RRLYR-00136  RRc   04:34:45.04 -67:46:21.0  LMC547.18.3564   LMC153.8.450                    
OGLE-LMC-RRLYR-00137  RRab  04:34:45.91 -69:14:36.8  LMC539.07.663    LMC156.3.677                    
OGLE-LMC-RRLYR-00138  RRab  04:34:45.95 -67:21:05.3  LMC548.02.384    LMC153.6.399                    
OGLE-LMC-RRLYR-00139  RRab  04:34:46.46 -69:43:51.8  LMC538.23.6890   LMC157.3.3349                   
OGLE-LMC-RRLYR-00140  RRc   04:34:47.05 -69:43:52.9  LMC538.23.7344   LMC157.3.3847                   
OGLE-LMC-RRLYR-00141  RRc   04:34:47.27 -70:19:04.0  LMC538.06.6533   LMC151.6.950                    
OGLE-LMC-RRLYR-00142  RRab  04:34:48.30 -68:57:18.5  LMC539.15.531    LMC156.4.715                    
OGLE-LMC-RRLYR-00143  RRc   04:34:48.44 -68:36:10.5  LMC547.01.486    LMC155.3.503                    
OGLE-LMC-RRLYR-00144  RRab  04:34:50.64 -69:31:19.6  LMC538.31.630    LMC156.1.679                    
OGLE-LMC-RRLYR-00145  RRab  04:34:53.62 -70:06:38.2  LMC538.14.766    LMC157.1.3571                   
OGLE-LMC-RRLYR-00146  RRab  04:34:56.88 -69:22:00.4  LMC538.31.6471   LMC156.2.817                    
OGLE-LMC-RRLYR-00147  RRab  04:34:57.79 -67:37:04.9  LMC547.26.462    LMC153.7.456                    
OGLE-LMC-RRLYR-00148  RRab  04:34:58.41 -70:21:07.4  LMC538.06.5969   LMC151.6.590                    
OGLE-LMC-RRLYR-00149  RRab  04:34:58.78 -68:19:24.5  LMC539.32.391    LMC154.8.3997                   
OGLE-LMC-RRLYR-00150  RRd   04:35:00.13 -69:21:42.8  LMC538.31.6485   LMC156.2.823                    
OGLE-LMC-RRLYR-00151  RRab  04:35:00.90 -67:15:17.8  LMC548.02.3326   LMC153.5.802                    
OGLE-LMC-RRLYR-00152  RRab  04:35:01.27 -70:35:47.3  LMC537.30.4658   LMC151.8.522                    
OGLE-LMC-RRLYR-00153  RRab  04:35:03.80 -70:15:02.8  LMC538.06.6155   LMC151.5.588                    
OGLE-LMC-RRLYR-00154  RRab  04:35:06.17 -68:31:22.0  LMC539.24.5799   LMC155.3.562                    
OGLE-LMC-RRLYR-00155  RRab  04:35:06.70 -69:37:59.4  LMC538.23.7109   LMC157.4.3660                   
OGLE-LMC-RRLYR-00156  RRab  04:35:06.69 -67:16:15.5  LMC548.02.3058   LMC153.5.432                    
OGLE-LMC-RRLYR-00157  RRab  04:35:07.15 -69:16:44.5  LMC539.07.590    LMC156.2.850                    
OGLE-LMC-RRLYR-00158  RRab  04:35:08.01 -70:41:16.8  LMC537.30.676    LMC151.8.547                    
OGLE-LMC-RRLYR-00159  RRab  04:35:09.39 -70:04:51.4  LMC538.14.829    LMC157.1.3622                   
OGLE-LMC-RRLYR-00160  RRc   04:35:11.16 -68:50:49.3  LMC539.15.737    LMC155.1.557                    
OGLE-LMC-RRLYR-00161  RRab  04:35:12.43 -67:11:04.6  LMC548.02.3167   LMC153.5.445                    
OGLE-LMC-RRLYR-00162  RRab  04:35:13.34 -68:42:07.8  LMC539.15.6348   LMC155.2.542                    
OGLE-LMC-RRLYR-00163  RRab  04:35:13.54 -70:09:30.8  LMC538.14.682    LMC151.5.620                    
OGLE-LMC-RRLYR-00164  RRc   04:35:15.76 -68:33:46.0  LMC539.24.660    LMC155.3.592                    
OGLE-LMC-RRLYR-00165  RRab  04:35:15.84 -69:45:21.9  LMC538.23.6848   LMC157.3.3950                   
OGLE-LMC-RRLYR-00166  RRc   04:35:17.10 -68:14:37.0  LMC539.32.545    LMC154.8.4032                   
OGLE-LMC-RRLYR-00167  RRab  04:35:17.25 -69:26:33.5  LMC538.31.6345   LMC156.1.5350                   
OGLE-LMC-RRLYR-00168  RRab  04:35:19.73 -68:14:59.8  LMC539.32.534    LMC154.8.4043                   
OGLE-LMC-RRLYR-00169  RRab  04:35:22.87 -68:18:40.9  LMC539.32.413    LMC154.8.4057                   
OGLE-LMC-RRLYR-00170  RRab  04:35:22.98 -68:35:22.8  LMC539.24.613    LMC155.3.616                    
OGLE-LMC-RRLYR-00171  RRab  04:35:25.09 -69:38:42.5  LMC538.23.7088   LMC157.4.3747                   
OGLE-LMC-RRLYR-00172  RRc   04:35:25.58 -68:31:24.3  LMC539.24.5798   LMC155.3.627                    
OGLE-LMC-RRLYR-00173  RRc   04:35:27.56 -66:39:47.5  LMC548.19.2438   LMC152.5.318                    
OGLE-LMC-RRLYR-00174  RRab  04:35:30.01 -69:20:33.8  LMC538.31.6517   LMC156.2.6061                   
OGLE-LMC-RRLYR-00175  RRab  04:35:30.18 -70:07:36.0  LMC538.14.738    LMC157.1.3819                   
OGLE-LMC-RRLYR-00176  RRab  04:35:31.61 -69:24:07.2  LMC538.31.6410   LMC156.1.5390                   
OGLE-LMC-RRLYR-00177  RRab  04:35:33.17 -68:12:25.9  LMC539.32.4609   LMC154.7.3675                   
OGLE-LMC-RRLYR-00178  RRab  04:35:34.58 -70:22:41.8  LMC538.06.5922   LMC151.6.681                    
OGLE-LMC-RRLYR-00179  RRab  04:35:37.02 -68:54:22.8  LMC539.15.638    LMC155.1.627                    
OGLE-LMC-RRLYR-00180  RRab  04:35:37.23 -69:12:14.9  LMC539.07.752    LMC156.3.5380                   
OGLE-LMC-RRLYR-00181  RRc   04:35:40.46 -69:10:03.6  LMC539.07.1647   LMC156.3.5401                   
OGLE-LMC-RRLYR-00182  RRab  04:35:41.19 -69:04:54.9  LMC539.07.6955   LMC156.4.5349                   
OGLE-LMC-RRLYR-00183  RRd   04:35:41.90 -69:53:08.8  LMC538.23.618    LMC150.7.478                    
OGLE-LMC-RRLYR-00184  RRd   04:35:41.98 -67:02:01.7  LMC548.10.369    LMC152.7.380                    
OGLE-LMC-RRLYR-00185  RRab  04:35:43.04 -70:21:21.9  LMC538.06.5961   LMC151.6.711                    
OGLE-LMC-RRLYR-00186  RRab  04:35:45.44 -70:37:50.2  LMC537.29.6374   LMC151.8.660                    
OGLE-LMC-RRLYR-00187  RRab  04:35:46.00 -69:38:31.7  LMC538.23.7095   LMC157.4.4290                   
OGLE-LMC-RRLYR-00188  RRab  04:35:46.81 -69:00:21.9                   LMC156.4.5378                   
OGLE-LMC-RRLYR-00189  RRab  04:35:49.76 -67:58:50.9  LMC547.17.505    LMC154.6.4217                   
OGLE-LMC-RRLYR-00190  RRc   04:35:50.50 -70:24:32.0  LMC538.05.820    LMC151.6.728                    
OGLE-LMC-RRLYR-00191  RRab  04:35:51.56 -68:55:19.4  LMC539.15.610    LMC155.1.668                    
OGLE-LMC-RRLYR-00192  RRab  04:35:51.86 -69:53:37.5  LMC538.22.716    LMC157.2.4197                   
OGLE-LMC-RRLYR-00193  RRab  04:35:51.88 -67:48:07.1  LMC547.17.4666   LMC154.5.3757                   
OGLE-LMC-RRLYR-00194  RRab  04:35:51.95 -67:23:52.9  LMC540.25.358    LMC153.6.3302                   
OGLE-LMC-RRLYR-00195  RRab  04:35:52.10 -67:03:52.2  LMC548.10.338    LMC152.8.345                    
OGLE-LMC-RRLYR-00196  RRc   04:35:52.92 -69:12:16.7  LMC539.07.750    LMC156.3.5434                   
OGLE-LMC-RRLYR-00197  RRd   04:35:53.39 -69:05:11.7  LMC539.07.6940   LMC156.4.5398                   
OGLE-LMC-RRLYR-00198  RRab  04:35:53.57 -69:42:44.2  LMC538.22.7977   LMC150.6.535                    
OGLE-LMC-RRLYR-00199  RRab  04:35:53.71 -69:06:49.1  LMC539.07.6888   LMC156.3.5444                   
OGLE-LMC-RRLYR-00200  RRc   04:35:53.95 -68:36:38.4  LMC539.24.584    LMC155.3.705                    
OGLE-LMC-RRLYR-00201  RRc   04:35:56.70 -67:42:55.8  LMC540.16.382    LMC153.8.3604                   
OGLE-LMC-RRLYR-00202  RRc   04:35:58.44 -69:13:04.1  LMC539.07.723    LMC156.3.5460                   
OGLE-LMC-RRLYR-00203  RRab  04:36:00.05 -66:44:49.5                   LMC152.6.401                    
OGLE-LMC-RRLYR-00204  RRd   04:36:01.91 -69:01:22.9  LMC539.07.7090   LMC156.4.5426                   
OGLE-LMC-RRLYR-00205  RRd   04:36:01.93 -68:45:08.7  LMC539.15.6263   LMC155.2.669                    
OGLE-LMC-RRLYR-00206  RRab  04:36:02.30 -67:22:50.1  LMC540.25.379    LMC153.6.3325                   
OGLE-LMC-RRLYR-00207  RRd   04:36:02.63 -67:50:00.0  LMC547.17.4630   LMC154.4.426                    
OGLE-LMC-RRLYR-00208  RRab  04:36:03.50 -70:09:06.7  LMC538.13.765    LMC151.5.810                    
OGLE-LMC-RRLYR-00209  RRab  04:36:04.95 -68:57:45.0  LMC539.15.519    LMC156.4.5436                   
OGLE-LMC-RRLYR-00210  RRab  04:36:09.00 -69:01:18.5  LMC539.07.7093   LMC156.4.5449                   
OGLE-LMC-RRLYR-00211  RRab  04:36:09.22 -70:43:47.3  LMC537.29.746    LMC151.8.4681                   
OGLE-LMC-RRLYR-00212  RRab  04:36:09.27 -70:43:02.9  LMC537.29.763    LMC151.8.4682                   
OGLE-LMC-RRLYR-00213  RRc   04:36:10.84 -70:39:45.7  LMC537.29.6310   LMC151.8.4688                   
OGLE-LMC-RRLYR-00214  RRab  04:36:12.56 -68:11:07.5  LMC539.32.4650   LMC154.2.507                    
OGLE-LMC-RRLYR-00215  RRab  04:36:12.87 -67:52:30.5  LMC547.17.4567   LMC154.4.446                    
OGLE-LMC-RRLYR-00216  RRab  04:36:13.84 -68:35:36.1  LMC539.24.606    LMC155.3.776                    
OGLE-LMC-RRLYR-00217  RRab  04:36:14.01 -68:22:38.1                   LMC155.4.716                    
OGLE-LMC-RRLYR-00218  RRc   04:36:14.44 -68:39:00.7  LMC539.24.512    LMC155.3.777                    
OGLE-LMC-RRLYR-00219  RRab  04:36:14.82 -69:28:47.3  LMC538.30.845    LMC156.1.5539                   
OGLE-LMC-RRLYR-00220  RRab  04:36:17.18 -67:52:52.8  LMC547.17.4549   LMC154.4.461                    
OGLE-LMC-RRLYR-00221  RRab  04:36:17.22 -68:31:49.3  LMC539.24.5787   LMC155.3.793                    
OGLE-LMC-RRLYR-00222  RRab  04:36:17.28 -69:09:27.5                   LMC156.3.5533                   
OGLE-LMC-RRLYR-00223  RRab  04:36:18.16 -66:38:31.3  LMC548.18.3001   LMC152.5.384                    
OGLE-LMC-RRLYR-00224  RRab  04:36:19.62 -68:00:34.3  LMC547.17.451    LMC154.3.456                    
OGLE-LMC-RRLYR-00225  RRab  04:36:20.14 -66:40:51.1  LMC548.18.2963   LMC152.5.389                    
OGLE-LMC-RRLYR-00226  RRab  04:36:20.56 -68:52:03.2                   LMC155.1.769                    
OGLE-LMC-RRLYR-00227  RRc   04:36:20.72 -67:40:36.0  LMC540.16.426    LMC153.8.3660                   
OGLE-LMC-RRLYR-00228  RRab  04:36:20.97 -70:36:45.7  LMC537.29.6403   LMC151.8.4719                   
OGLE-LMC-RRLYR-00229  RRab  04:36:21.97 -68:16:31.8  LMC547.08.510    LMC154.1.559                    
OGLE-LMC-RRLYR-00230  RRab  04:36:22.25 -67:01:58.6  LMC548.09.385    LMC152.7.3335                   
OGLE-LMC-RRLYR-00231  RRab  04:36:23.91 -69:40:32.6  LMC538.22.8061   LMC150.5.631                    
OGLE-LMC-RRLYR-00232  RRab  04:36:24.30 -68:10:03.6  LMC547.08.4764   LMC154.2.540                    
OGLE-LMC-RRLYR-00233  RRc   04:36:24.75 -68:41:06.2  LMC539.23.597    LMC155.2.747                    
OGLE-LMC-RRLYR-00234  RRab  04:36:27.12 -69:02:40.1  LMC539.06.8576   LMC156.4.5507                   
OGLE-LMC-RRLYR-00235  RRab  04:36:31.66 -70:17:35.0  LMC538.05.7339   LMC151.6.5115                   
OGLE-LMC-RRLYR-00236  RRab  04:36:31.67 -69:14:42.2  LMC539.06.795    LMC156.3.5576                   
