OGLE-LMC-ACEP-056  LMC170.7  23800    F 05:31:49.45 -70:33:22.6                                     
OGLE-LMC-ACEP-057  LMC171.5  58585    F 05:31:49.88 -70:46:30.0                                     
OGLE-LMC-ACEP-058  LMC170.3  14985   1O 05:33:39.38 -70:21:28.6                                     
OGLE-LMC-ACEP-059  LMC167.4  31689    F 05:34:14.81 -68:23:43.0                                     
OGLE-LMC-ACEP-060  LMC170.1  66733    F 05:36:08.89 -70:37:01.3 LMC_SC16_75033                      
OGLE-LMC-ACEP-061  LMC172.3  48869    F 05:36:24.32 -71:30:39.4                                     
OGLE-LMC-ACEP-062  LMC178.5  31716    F 05:36:58.43 -70:46:08.1                                     
OGLE-LMC-ACEP-063  LMC175.7  71849    F 05:37:54.39 -69:19:28.7                                     
OGLE-LMC-ACEP-064  LMC179.5  10472    F 05:39:26.03 -71:24:47.6                                     
OGLE-LMC-ACEP-065  LMC176.1   8966    F 05:40:03.04 -70:04:47.8 LMC_SC17_224169                     
OGLE-LMC-ACEP-066  LMC188.5    372    F 05:45:53.29 -72:01:19.6                                     
OGLE-LMC-ACEP-067  LMC186.4  31729    F 05:48:22.07 -70:45:49.3                                     
OGLE-LMC-ACEP-068  LMC193.5   1460    F 05:51:09.02 -70:45:42.6                                     
OGLE-LMC-ACEP-069  LMC194.6    236    F 05:53:31.91 -71:32:44.8                                     
OGLE-LMC-ACEP-070  LMC190.2  12990   1O 05:53:43.23 -69:17:06.0                                     
OGLE-LMC-ACEP-071  LMC192.4    304   1O 05:54:43.24 -70:10:16.1                                     
OGLE-LMC-ACEP-072  LMC196.4   8337    F 05:59:08.23 -68:24:01.2                                     
OGLE-LMC-ACEP-073  LMC200.5   3751    F 06:00:04.99 -70:44:59.8                                     
OGLE-LMC-ACEP-074  LMC200.4    131    F 06:02:45.18 -70:45:31.2                                     
OGLE-LMC-ACEP-075  LMC204.4    336    F 06:03:33.33 -68:27:41.4                                     
OGLE-LMC-ACEP-076  LMC200.3   3753    F 06:04:33.02 -70:57:55.8                                     
OGLE-LMC-ACEP-077  LMC201.2    534    F 06:04:35.73 -71:40:35.8                                     
OGLE-LMC-ACEP-078  LMC203.2   4223   1O 06:06:58.20 -72:52:08.7                                     
OGLE-LMC-ACEP-079  LMC205.1   4536    F 06:07:02.01 -69:31:55.2                                     
OGLE-LMC-ACEP-080  LMC207.4   4214    F 06:09:35.12 -70:10:42.1                                     
OGLE-LMC-ACEP-081  LMC213.5    445    F 06:09:38.40 -69:34:04.1                                     
OGLE-LMC-ACEP-082  LMC215.4    266   1O 06:16:58.31 -70:52:18.9                                     
OGLE-LMC-ACEP-083  LMC215.4   3959   1O 06:18:52.45 -70:51:55.4                                     
