OGLE-LMC-DSCT-0213 LMC133.6  26689 SINGLEMODE 04:53:22.01 -68:02:00.8 
OGLE-LMC-DSCT-0214 LMC132.7   3776 SINGLEMODE 04:53:22.98 -67:30:55.3 
OGLE-LMC-DSCT-0215 LMC133.8  30528 SINGLEMODE 04:53:25.26 -68:14:07.5 
OGLE-LMC-DSCT-0216 LMC137.1  10285 SINGLEMODE 04:53:25.84 -70:35:32.7 
OGLE-LMC-DSCT-0217 LMC134.8  16278 SINGLEMODE 04:53:26.39 -68:55:27.6 
OGLE-LMC-DSCT-0218 LMC131.6   8204 SINGLEMODE 04:53:26.58 -66:52:09.0 
OGLE-LMC-DSCT-0219 LMC135.1   1018 SINGLEMODE 04:53:26.75 -69:32:42.4 
OGLE-LMC-DSCT-0220 LMC132.5   3482 SINGLEMODE 04:53:27.47 -67:16:49.4 
OGLE-LMC-DSCT-0221 LMC131.8  12661 SINGLEMODE 04:53:27.66 -67:05:18.4 
OGLE-LMC-DSCT-0222 LMC134.5  12297 SINGLEMODE 04:53:29.27 -68:27:57.7 
OGLE-LMC-DSCT-0223 LMC132.5  14653 SINGLEMODE 04:53:29.32 -67:18:09.9 
OGLE-LMC-DSCT-0224 LMC131.5   3961 SINGLEMODE 04:53:30.62 -66:36:05.6 
OGLE-LMC-DSCT-0225 LMC132.7  13046 SINGLEMODE 04:53:33.34 -67:34:28.0 
OGLE-LMC-DSCT-0226 LMC131.7   4512 SINGLEMODE 04:53:39.30 -66:53:49.7 
OGLE-LMC-DSCT-0227 LMC133.8  22407 SINGLEMODE 04:53:39.60 -68:14:06.6 
OGLE-LMC-DSCT-0228 LMC131.5   2445 SINGLEMODE 04:53:40.74 -66:36:38.8 
OGLE-LMC-DSCT-0229 LMC133.5  22358 SINGLEMODE 04:53:46.53 -67:48:43.5 
OGLE-LMC-DSCT-0230 LMC134.2  24919 SINGLEMODE 04:53:51.14 -68:41:38.3 
OGLE-LMC-DSCT-0231 LMC134.2  23395 SINGLEMODE 04:54:00.93 -68:40:11.8 
OGLE-LMC-DSCT-0232 LMC137.4  26378 SINGLEMODE 04:54:07.57 -70:11:02.5 
OGLE-LMC-DSCT-0233 LMC136.2   5351 SINGLEMODE 04:54:08.82 -69:52:41.6 
OGLE-LMC-DSCT-0234 LMC134.1   1360 SINGLEMODE 04:54:10.88 -68:56:00.1 
OGLE-LMC-DSCT-0235 LMC132.8  16497 SINGLEMODE 04:54:11.34 -67:44:03.8 
OGLE-LMC-DSCT-0236 LMC132.6  18202 SINGLEMODE 04:54:11.75 -67:22:14.3 
OGLE-LMC-DSCT-0237 LMC135.1  23266 SINGLEMODE 04:54:13.69 -69:28:33.0 
OGLE-LMC-DSCT-0238 LMC133.7  33194 SINGLEMODE 04:54:16.75 -68:11:49.2 
OGLE-LMC-DSCT-0239 LMC133.7  24274 SINGLEMODE 04:54:18.84 -68:08:53.5 
OGLE-LMC-DSCT-0240 LMC132.6  18686 SINGLEMODE 04:54:19.33 -67:24:21.7 
OGLE-LMC-DSCT-0241 LMC135.1   5814 SINGLEMODE 04:54:21.31 -69:29:12.0 
OGLE-LMC-DSCT-0242 LMC131.8  21992 SINGLEMODE 04:54:30.15 -67:07:01.7 
OGLE-LMC-DSCT-0243 LMC136.1  20449 SINGLEMODE 04:54:30.41 -70:00:37.6 
OGLE-LMC-DSCT-0244 LMC133.4   7690 SINGLEMODE 04:54:32.84 -67:54:25.7 
OGLE-LMC-DSCT-0245 LMC135.3  28322 SINGLEMODE 04:54:33.59 -69:06:52.9 
OGLE-LMC-DSCT-0246 LMC135.1   6285 SINGLEMODE 04:54:37.43 -69:32:43.7 
OGLE-LMC-DSCT-0247 LMC136.2  23613 SINGLEMODE 04:54:44.70 -69:57:23.5 
OGLE-LMC-DSCT-0248 LMC134.4  25233 SINGLEMODE 04:54:45.25 -68:23:11.0 
OGLE-LMC-DSCT-0249 LMC133.2  12240 SINGLEMODE 04:54:48.78 -68:09:52.3 
OGLE-LMC-DSCT-0250 LMC132.7  21240 SINGLEMODE 04:54:54.32 -67:35:37.7 
OGLE-LMC-DSCT-0251 LMC129.6   6659 SINGLEMODE 04:54:58.48 -70:17:48.3 
OGLE-LMC-DSCT-0252 LMC129.8   4867 SINGLEMODE 04:55:00.46 -70:40:19.3 
OGLE-LMC-DSCT-0253 LMC134.3  28006 SINGLEMODE 04:55:01.02 -68:32:08.7 
OGLE-LMC-DSCT-0254 LMC135.3  10649 SINGLEMODE 04:55:03.19 -69:11:32.3 
OGLE-LMC-DSCT-0255 LMC129.7   5900 SINGLEMODE 04:55:05.30 -70:29:33.4 
OGLE-LMC-DSCT-0256 LMC132.1   5848 SINGLEMODE 04:55:09.59 -67:37:53.2 
OGLE-LMC-DSCT-0257 LMC131.8  18720 SINGLEMODE 04:55:11.99 -67:03:11.6 
OGLE-LMC-DSCT-0258 LMC131.7  19226 SINGLEMODE 04:55:12.39 -66:58:53.1 
OGLE-LMC-DSCT-0259 LMC131.5  17431 SINGLEMODE 04:55:12.55 -66:39:02.7 
