OGLE-SMC-CEP-0052       1O  00:25:26.55 -73:51:14.2  SMC714.30.4997   SMC138.3.50                     
OGLE-SMC-CEP-0053        F  00:25:27.62 -73:48:31.9  SMC714.30.5086   SMC138.3.114                    
OGLE-SMC-CEP-0054        F  00:25:27.84 -73:32:18.6  SMC708.17.5638   SMC135.8.3208                   
OGLE-SMC-CEP-0055       1O  00:25:31.42 -73:32:47.4  SMC708.17.5526   SMC135.8.3141                   
OGLE-SMC-CEP-0056       1O  00:25:31.59 -73:34:58.0  SMC708.17.5602   SMC135.8.3210                   
OGLE-SMC-CEP-0057       1O  00:25:34.42 -74:13:22.9  SMC714.22.303    SMC139.4.182                    
OGLE-SMC-CEP-0058       1O  00:25:35.12 -73:37:17.1  SMC708.17.212    SMC138.4.109                    
OGLE-SMC-CEP-0059       1O  00:25:48.49 -73:11:30.1  SMC713.16.4259   SMC135.6.2433                   
OGLE-SMC-CEP-0060        F  00:25:57.48 -74:14:41.6  SMC714.22.58     SMC139.4.45                     AW Tuc HV11113
OGLE-SMC-CEP-0061        F  00:26:02.14 -73:55:27.0  SMC714.30.188    SMC138.2.136                    
OGLE-SMC-CEP-0062        F  00:26:06.13 -73:53:59.2  SMC714.30.97     SMC138.3.70                     
OGLE-SMC-CEP-0063       2O  00:26:06.60 -73:41:24.8  SMC708.17.135    SMC138.4.130                    
OGLE-SMC-CEP-0064       1O  00:26:07.60 -73:57:04.9  SMC714.30.77     SMC138.2.61                     
OGLE-SMC-CEP-0065       1O  00:26:08.22 -73:57:18.3  SMC714.30.75     SMC138.2.62                     
OGLE-SMC-CEP-0066       1O  00:26:08.95 -73:55:43.8  SMC714.30.184    SMC138.2.139                    
OGLE-SMC-CEP-0067        F  00:26:11.48 -73:37:30.4  SMC708.17.31     SMC138.4.22                     
OGLE-SMC-CEP-0068       1O  00:26:15.75 -73:57:41.6  SMC714.30.155    SMC138.2.144                    
OGLE-SMC-CEP-0069        F  00:26:18.67 -73:32:26.2  SMC708.17.5634   SMC135.1.84                     
OGLE-SMC-CEP-0070       1O  00:26:20.29 -73:22:24.1  SMC713.16.211    SMC135.2.183                    
OGLE-SMC-CEP-0071        F  00:26:33.56 -74:20:52.4  SMC714.22.83     SMC139.4.2928                   
OGLE-SMC-CEP-0072        F  00:26:43.62 -73:32:36.1  SMC708.17.5631   SMC135.1.99                     
OGLE-SMC-CEP-0073        F  00:26:44.21 -72:46:35.2  SMC707.10.137    SMC136.7.3203                   
OGLE-SMC-CEP-0074        F  00:26:46.58 -73:06:41.1  SMC707.02.60     SMC135.4.85                     
OGLE-SMC-CEP-0075    1O/2O  00:27:04.13 -73:51:36.3  SMC714.30.5060   SMC138.3.186                    
OGLE-SMC-CEP-0076    1O/2O  00:27:10.86 -73:16:58.3  SMC713.15.4897   SMC135.3.244                    
OGLE-SMC-CEP-0077        F  00:27:22.59 -73:31:24.0  SMC713.07.5971   SMC135.1.272                    
OGLE-SMC-CEP-0078        F  00:27:24.57 -73:15:56.0  SMC713.15.4760   SMC135.3.32                     HV11218
OGLE-SMC-CEP-0079    1O/2O  00:27:25.17 -73:26:33.9                   SMC135.2.288                    
OGLE-SMC-CEP-0081       1O  00:27:27.50 -73:55:59.7                   SMC138.2.217                    
OGLE-SMC-CEP-0082        F  00:27:36.64 -73:45:41.2  SMC714.29.6603   SMC138.4.5438                   
OGLE-SMC-CEP-0083        F  00:27:44.47 -74:04:55.3  SMC714.21.4500   SMC138.1.4343                   
OGLE-SMC-CEP-0084        F  00:28:01.33 -74:04:53.1  SMC714.21.4602   SMC138.1.4400                   
OGLE-SMC-CEP-0085        F  00:28:01.68 -73:24:35.4  SMC713.15.100    SMC135.2.158                    
OGLE-SMC-CEP-0086     F/1O  00:28:05.30 -73:33:17.4  SMC713.07.5761   SMC135.1.158                    
OGLE-SMC-CEP-0087        F  00:28:14.34 -73:51:56.2  SMC714.29.6688   SMC138.3.5546                   
OGLE-SMC-CEP-0088       1O  00:28:15.92 -73:44:17.8  SMC713.07.49     SMC138.4.5486                   
OGLE-SMC-CEP-0089        F  00:28:19.49 -73:55:32.6  SMC714.29.511    SMC138.2.5677                   
OGLE-SMC-CEP-0090        F  00:28:24.70 -72:28:37.0  SMC707.18.44     SMC136.4.45                     
OGLE-SMC-CEP-0091       1O  00:28:25.10 -74:08:42.2  SMC714.21.4718   SMC138.1.4571                   
OGLE-SMC-CEP-0092        F  00:28:27.21 -70:51:07.9  SMC706.28.62     SMC137.5.906                    
OGLE-SMC-CEP-0093       1O  00:28:27.84 -74:47:46.9  SMC714.04.2443   SMC139.1.1684                   
OGLE-SMC-CEP-0094    1O/2O  00:28:29.79 -74:38:59.4  SMC714.12.81     SMC134.7.102                    
OGLE-SMC-CEP-0095        F  00:28:30.25 -74:23:02.7  SMC714.12.3004   SMC134.6.121                    
OGLE-SMC-CEP-0096        F  00:28:38.94 -74:07:29.9  SMC714.21.4572   SMC138.1.4421                   
OGLE-SMC-CEP-0097        F  00:28:40.58 -73:36:00.3  SMC713.07.5732   SMC135.1.4577                   
OGLE-SMC-CEP-0098       1O  00:28:48.01 -73:20:02.1  SMC713.15.147    SMC135.2.3990                   
OGLE-SMC-CEP-0099       1O  00:28:48.13 -74:22:02.6  SMC714.21.69     SMC134.6.63                     
OGLE-SMC-CEP-0100       1O  00:28:52.35 -73:39:55.4  SMC713.07.183    SMC138.4.5603                   
OGLE-SMC-CEP-0101       1O  00:28:53.96 -74:04:38.9  SMC714.21.4605   SMC138.1.4435                   
OGLE-SMC-CEP-0102       1O  00:29:07.00 -73:56:17.2  SMC714.29.201    SMC138.2.5524                   
OGLE-SMC-CEP-0103        F  00:29:08.88 -72:53:09.8  SMC707.01.4050   SMC136.1.2896                   
OGLE-SMC-CEP-0104        F  00:29:17.97 -74:19:44.4  SMC714.21.89     SMC134.5.108                    
OGLE-SMC-CEP-0105        F  00:29:19.65 -74:03:01.3  SMC714.29.54     SMC133.7.91                     
OGLE-SMC-CEP-0106       1O  00:29:20.63 -73:49:47.5  SMC714.29.6593   SMC138.3.5494                   HV13009
OGLE-SMC-CEP-0107    1O/2O  00:29:21.39 -73:16:12.7  SMC713.14.6672   SMC135.3.3560                   
OGLE-SMC-CEP-0108       2O  00:29:23.18 -72:50:53.6  SMC713.23.5606   SMC136.2.2936                   
OGLE-SMC-CEP-0109    1O/2O  00:29:23.47 -73:19:25.4  SMC713.14.508    SMC135.3.3568                   
OGLE-SMC-CEP-0110        F  00:29:23.76 -73:57:03.2  SMC714.29.193    SMC133.7.93                     
OGLE-SMC-CEP-0111       1O  00:29:26.73 -70:58:45.6                   SMC137.4.73                     
OGLE-SMC-CEP-0112       1O  00:29:29.16 -74:03:40.2                   SMC133.7.192                    
OGLE-SMC-CEP-0113        F  00:29:34.97 -73:43:16.6  SMC713.06.154    SMC138.4.5642                   
OGLE-SMC-CEP-0114       1O  00:29:38.46 -73:28:02.1  SMC713.06.7133   SMC135.2.3929                   
OGLE-SMC-CEP-0115       1O  00:29:40.55 -73:29:44.5  SMC713.06.7113   SMC135.1.4531                   
OGLE-SMC-CEP-0116        F  00:29:44.75 -73:46:14.8  SMC714.28.7523   SMC133.6.253                    
OGLE-SMC-CEP-0117        F  00:29:45.95 -73:57:24.3  SMC714.28.15     SMC133.7.3                      HV1323
