OGLE-SMC-RRLYR-0056  SMC136.5    639 RRab  00:24:06.91 -72:34:33.3                       
OGLE-SMC-RRLYR-0057  SMC135.8   3992 RRab  00:24:09.94 -73:29:00.5                       
OGLE-SMC-RRLYR-0058  SMC138.6   4663 RRab  00:24:11.56 -73:47:09.6                       
OGLE-SMC-RRLYR-0059  SMC138.7   5174 RRab  00:24:11.91 -73:58:43.9                       
OGLE-SMC-RRLYR-0060  SMC138.7   4575 RRab  00:24:12.25 -73:56:59.7                       
OGLE-SMC-RRLYR-0061  SMC135.5   2793 RRd   00:24:13.08 -73:04:35.1                       
OGLE-SMC-RRLYR-0062  SMC135.5   2806 RRc   00:24:19.84 -73:07:36.7                       
OGLE-SMC-RRLYR-0063  SMC135.6   3160 RRab  00:24:23.17 -73:11:33.7                       
OGLE-SMC-RRLYR-0064  SMC136.8    774 RRab  00:24:31.14 -72:56:46.2                       
OGLE-SMC-RRLYR-0065  SMC136.5   1228 RRd   00:24:31.30 -72:28:13.3                       
OGLE-SMC-RRLYR-0066  SMC136.5    743 RRab  00:24:31.49 -72:32:09.1                       
OGLE-SMC-RRLYR-0067  SMC135.8   4059 RRe   00:24:32.45 -73:31:03.6                       
OGLE-SMC-RRLYR-0068  SMC135.6   3182 RRab  00:24:33.10 -73:14:54.9                       
OGLE-SMC-RRLYR-0069  SMC139.3    655 RRab  00:24:35.57 -74:26:21.4                       
OGLE-SMC-RRLYR-0070  SMC140.2   5861 RRd   00:24:43.94 -72:13:29.5                       
OGLE-SMC-RRLYR-0071  SMC135.5   2856 RRd   00:24:44.33 -73:03:49.8                       
OGLE-SMC-RRLYR-0072  SMC138.6   4838 RRab  00:24:48.42 -73:48:16.2                       
OGLE-SMC-RRLYR-0073  SMC136.5    802 RRd   00:24:48.95 -72:26:43.0                       
OGLE-SMC-RRLYR-0074  SMC135.7   3730 RRd   00:24:50.54 -73:21:23.2                       
OGLE-SMC-RRLYR-0075  SMC135.6   3238 RRab  00:24:51.31 -73:12:10.8                       
OGLE-SMC-RRLYR-0076  SMC138.7   4735 RRab  00:24:51.94 -74:00:14.0                       
OGLE-SMC-RRLYR-0077  SMC139.2    584 RRab  00:24:58.06 -74:36:09.0                       
OGLE-SMC-RRLYR-0078  SMC135.7   3313 RRab  00:24:59.42 -73:22:35.6                       
OGLE-SMC-RRLYR-0079  SMC138.6   4910 RRab  00:25:01.62 -73:53:49.9                       
OGLE-SMC-RRLYR-0080  SMC137.8    258 RRab  00:25:03.13 -71:22:14.6                 V0066 
OGLE-SMC-RRLYR-0081  SMC139.2    598 RRab  00:25:04.43 -74:38:12.8                       
OGLE-SMC-RRLYR-0082  SMC137.7     96 RRab  00:25:04.88 -71:14:10.9                 V0068 
OGLE-SMC-RRLYR-0083  SMC135.6   2861 RRab  00:25:05.60 -73:15:44.2                       
OGLE-SMC-RRLYR-0084  SMC136.6   2936 RRab  00:25:11.75 -72:36:42.1                       
OGLE-SMC-RRLYR-0085  SMC135.5   2938 RRab  00:25:15.53 -73:07:12.8                       
OGLE-SMC-RRLYR-0086  SMC137.5    245 RRab  00:25:16.24 -70:59:13.9                 V0072 
OGLE-SMC-RRLYR-0087  SMC138.5   5408 RRab  00:25:16.26 -73:44:05.6                       
OGLE-SMC-RRLYR-0088  SMC137.7    252 RRc   00:25:17.80 -71:13:53.4                 V0074 
OGLE-SMC-RRLYR-0089  SMC138.4   1212 RRab  00:25:21.13 -73:45:57.1                       
OGLE-SMC-RRLYR-0090  SMC135.6   3366 RRab  00:25:22.87 -73:14:46.3                       
OGLE-SMC-RRLYR-0091  SMC138.2    534 RRd   00:25:23.39 -73:55:42.1                       
OGLE-SMC-RRLYR-0092  SMC137.6    271 RRe   00:25:27.85 -71:01:58.5                       
OGLE-SMC-RRLYR-0093  SMC138.3    544 RRc   00:25:28.82 -73:54:52.9                       
OGLE-SMC-RRLYR-0094  SMC138.2   1216 RRab  00:25:32.01 -73:55:24.1                       
OGLE-SMC-RRLYR-0095  SMC135.6   2431 RRab  00:25:37.54 -73:19:09.1                       
OGLE-SMC-RRLYR-0096  SMC140.2  46398 RRe   00:25:42.02 -72:06:01.7                       
OGLE-SMC-RRLYR-0097  SMC135.6   3453 RRab  00:25:47.05 -73:14:15.6                       
OGLE-SMC-RRLYR-0098  SMC140.3  58797 RRab  00:25:49.66 -71:58:26.7                       
OGLE-SMC-RRLYR-0099  SMC135.6   3462 RRab  00:25:50.38 -73:14:12.4                       
OGLE-SMC-RRLYR-0100  SMC135.6   3463 RRab  00:25:51.46 -73:17:01.1                       
OGLE-SMC-RRLYR-0101  SMC140.4  15714 RRab  00:25:58.12 -71:46:57.0                 V0084 
OGLE-SMC-RRLYR-0102  SMC135.5   3051 RRab  00:26:00.62 -73:08:08.6                       
OGLE-SMC-RRLYR-0103  SMC139.4   1031 RRab  00:26:07.77 -74:20:15.0                       
OGLE-SMC-RRLYR-0104  SMC140.2  17705 RRab  00:26:09.40 -72:12:28.8                       
OGLE-SMC-RRLYR-0105  SMC135.2    986 RRd   00:26:11.04 -73:23:52.8                       
OGLE-SMC-RRLYR-0106  SMC139.2    466 RRd   00:26:12.01 -74:31:03.4                       
OGLE-SMC-RRLYR-0107  SMC138.3   1454 RRab  00:26:13.84 -73:54:52.7                       
OGLE-SMC-RRLYR-0108  SMC137.8    348 RRab  00:26:21.07 -71:18:53.5                 V0088 
OGLE-SMC-RRLYR-0109  SMC136.8   3064 RRab  00:26:29.73 -73:00:00.1                       
OGLE-SMC-RRLYR-0110  SMC137.6    355 RRab  00:26:30.64 -71:04:17.2                       
OGLE-SMC-RRLYR-0111  SMC138.4    890 RRe   00:26:30.81 -73:37:58.1                       
OGLE-SMC-RRLYR-0112  SMC139.1   1967 RRab  00:26:32.42 -74:40:53.8                       
OGLE-SMC-RRLYR-0113  SMC140.1   3857 RRab  00:26:32.53 -72:20:49.1                       
OGLE-SMC-RRLYR-0114  SMC136.7   4230 RRab  00:26:33.88 -72:46:13.2                       
OGLE-SMC-RRLYR-0115  SMC135.4    836 RRab  00:26:36.04 -73:04:01.1                       
OGLE-SMC-RRLYR-0116  SMC135.3   1084 RRab  00:26:40.17 -73:13:08.6                       
OGLE-SMC-RRLYR-0117  SMC137.6    216 RRab  00:26:45.57 -71:07:02.0                 V0093 
OGLE-SMC-RRLYR-0118  SMC138.1    326 RRd   00:26:47.36 -74:08:22.7                       
OGLE-SMC-RRLYR-0119  SMC138.1    797 RRab  00:26:49.50 -74:06:49.7                       
OGLE-SMC-RRLYR-0120  SMC135.2    568 RRab  00:26:52.84 -73:22:40.1                       
OGLE-SMC-RRLYR-0121  SMC140.1   3918 RRab  00:26:56.54 -72:22:08.4                       
OGLE-SMC-RRLYR-0122  SMC140.2  18076 RRc   00:26:56.86 -72:10:13.3                       
OGLE-SMC-RRLYR-0123  SMC139.2   2348 RRab  00:27:02.02 -74:32:00.2                       
OGLE-SMC-RRLYR-0124  SMC139.1   2017 RRab  00:27:05.57 -74:46:03.3                       
OGLE-SMC-RRLYR-0125  SMC139.2   2710 RRab  00:27:05.83 -74:31:48.4                       
OGLE-SMC-RRLYR-0126  SMC135.2   1209 RRc   00:27:12.36 -73:20:54.0                       
OGLE-SMC-RRLYR-0127  SMC139.4   3732 RRab  00:27:14.17 -74:14:55.2                       
OGLE-SMC-RRLYR-0128  SMC139.1   2029 RRab  00:27:15.95 -74:48:23.2                       
OGLE-SMC-RRLYR-0129  SMC137.5   1119 RRab  00:27:16.35 -70:50:44.5                       
OGLE-SMC-RRLYR-0130  SMC137.8    924 RRab  00:27:18.36 -71:18:40.4                 V0102 
OGLE-SMC-RRLYR-0131  SMC139.4   3741 RRd   00:27:18.57 -74:16:51.3                       
OGLE-SMC-RRLYR-0132  SMC139.1   1783 RRab  00:27:20.41 -74:42:00.3                       
OGLE-SMC-RRLYR-0133  SMC136.3    811 RRab  00:27:22.94 -72:41:06.6                       
OGLE-SMC-RRLYR-0134  SMC135.4    960 RRab  00:27:23.53 -73:04:27.6                       
OGLE-SMC-RRLYR-0135  SMC138.3   1132 RRab  00:27:24.74 -73:50:26.7                       
OGLE-SMC-RRLYR-0136  SMC138.4   2016 RRe   00:27:28.74 -73:43:13.9                       
OGLE-SMC-RRLYR-0137  SMC137.8    937 RRab  00:27:33.03 -71:18:33.1                       
OGLE-SMC-RRLYR-0138  SMC138.2   5919 RRab  00:27:37.58 -73:58:55.8                       
OGLE-SMC-RRLYR-0139  SMC136.3    859 RRab  00:27:40.66 -72:36:44.6                       
OGLE-SMC-RRLYR-0140  SMC136.3    882 RRc   00:27:48.47 -72:38:26.0                       
OGLE-SMC-RRLYR-0141  SMC140.1  15567 RRe   00:27:52.28 -72:16:39.7                       
OGLE-SMC-RRLYR-0142  SMC140.1   5204 RRab  00:27:56.94 -72:21:56.2                       
OGLE-SMC-RRLYR-0143  SMC138.2   6007 RRab  00:27:57.56 -73:57:49.6                       
OGLE-SMC-RRLYR-0144  SMC136.2   1031 RRab  00:28:05.04 -72:44:58.8                       
OGLE-SMC-RRLYR-0145  SMC138.1   4881 RRab  00:28:13.08 -74:11:11.8                       
OGLE-SMC-RRLYR-0146  SMC137.5   1190 RRab  00:28:18.81 -70:54:31.1                       
OGLE-SMC-RRLYR-0147  SMC137.7   1670 RRab  00:28:25.01 -71:14:33.7                 V0113 
OGLE-SMC-RRLYR-0148  SMC139.4   3960 RRc   00:28:25.54 -74:18:55.7                       
OGLE-SMC-RRLYR-0149  SMC139.2   2869 RRab  00:28:28.46 -74:37:14.2                       
OGLE-SMC-RRLYR-0150  SMC138.1   4942 RRab  00:28:28.75 -74:05:36.8                       
OGLE-SMC-RRLYR-0151  SMC137.7   1683 RRab  00:28:28.98 -71:17:00.9                 V0115 
OGLE-SMC-RRLYR-0152  SMC137.5   1198 RRe   00:28:32.40 -70:59:06.6                 V0116 
OGLE-SMC-RRLYR-0153  SMC134.6    779 RRab  00:28:34.35 -74:23:40.2                       
OGLE-SMC-RRLYR-0154  SMC135.4   3862 RRab  00:28:39.56 -73:04:34.8                       
OGLE-SMC-RRLYR-0155  SMC134.6    823 RRab  00:28:50.28 -74:21:43.5                       
OGLE-SMC-RRLYR-0156  SMC137.3    275 RRd   00:28:50.64 -71:05:59.0                 V0120 
OGLE-SMC-RRLYR-0157  SMC135.3   4499 RRab  00:28:52.04 -73:17:28.9                       
OGLE-SMC-RRLYR-0158  SMC137.2    307 RRab  00:28:54.25 -71:11:14.4                 V0122 
OGLE-SMC-RRLYR-0159  SMC138.3   7285 RRe   00:28:55.83 -73:46:09.3                       
OGLE-SMC-RRLYR-0160  SMC137.3    116 RRab  00:28:56.54 -70:59:48.5                 V0123 
OGLE-SMC-RRLYR-0161  SMC136.2   3662 RRab  00:28:57.59 -72:46:19.8                       
OGLE-SMC-RRLYR-0162  SMC135.4   3371 RRd   00:28:57.88 -73:05:22.9                       
OGLE-SMC-RRLYR-0163  SMC135.1   5951 RRab  00:29:04.34 -73:34:18.5                       
OGLE-SMC-RRLYR-0164  SMC135.4   3945 RRab  00:29:04.74 -73:09:26.2                       
OGLE-SMC-RRLYR-0165  SMC137.4    263 RRab  00:29:06.14 -70:59:17.3                       
OGLE-SMC-RRLYR-0166  SMC136.4   2922 RRab  00:29:06.66 -72:27:12.8                       
OGLE-SMC-RRLYR-0167  SMC135.4   3963 RRab  00:29:09.55 -73:04:02.7                       
OGLE-SMC-RRLYR-0168  SMC134.6    428 RRd   00:29:09.81 -74:29:23.8                       
OGLE-SMC-RRLYR-0169  SMC138.3   7369 RRd   00:29:09.83 -73:49:07.1                       
OGLE-SMC-RRLYR-0170  SMC136.4   2935 RRab  00:29:12.76 -72:34:48.6                       
OGLE-SMC-RRLYR-0171  SMC134.5   1042 RRab  00:29:13.16 -74:14:54.5                       
OGLE-SMC-RRLYR-0172  SMC135.3   4583 RRab  00:29:14.11 -73:15:01.4                       
OGLE-SMC-RRLYR-0173  SMC138.1   5163 RRab  00:29:15.96 -74:04:47.8                       
OGLE-SMC-RRLYR-0174  SMC134.6    901 RRab  00:29:19.24 -74:26:59.8                       
OGLE-SMC-RRLYR-0175  SMC137.3    153 RRab  00:29:19.77 -71:00:13.3                 V0125 
OGLE-SMC-RRLYR-0176  SMC135.3   4050 RRab  00:29:21.43 -73:15:56.8                       
OGLE-SMC-RRLYR-0177  SMC137.3    156 RRe   00:29:22.11 -71:05:46.0                 V0126 
